area,property_type,bedRoom,bathroom,balcony,facing,sector,society_name,Price,Study_room,Servant_room,Pooja_room,Other,floor,age,feature_score,furnish_score,rate
7142.0,flat,4,4,3+,North-West,Cyber City,dlf apartment,2.5,1,1,1,0,2.0,Old,3,30.0,3500.4200504060486
5966.0,flat,2,2,2,,81,vipul lavanya,0.75,0,0,0,0,7.0,Mid,7,9.0,1257.1237009721756
11141.0,flat,3,3,3+,,79,godrej,2.5,0,0,0,0,5.0,undefined,0,0.5,2243.963737546001
7056.0,flat,2,2,2,,Sohna,signature global park,0.58,0,0,0,0,3.0,undefined,0,0.0,821.9954648526077
4706.0,flat,2,2,1,,86,ansal heights,0.64,0,0,0,0,3.0,Newly House,17,0.0,1359.9660008499789
11715.0,flat,3,4,3,,32,aqua front towers,2.5,0,0,0,0,1.0,undefined,0,0.5,2134.0162185232607
6586.0,flat,3,3,3,East,77,umang winter hills,1.2,0,0,0,0,14.0,undefined,0,0.5,1822.0467658669907
5671.0,flat,3,3,3,,85,orris aster court,0.93,0,0,0,0,8.0,Relatively New,0,0.5,1639.9224122729677
6779.0,flat,2,2,3+,,68,supertech hues,0.8,0,0,0,0,14.0,Newly House,7,23.5,1180.1150612184688
7434.0,flat,1,1,1,North,81,signature global synera,0.31,0,0,0,0,13.0,Relatively New,20,32.0,417.00295937584076
8100.0,flat,3,2,1,North-East,New Colony,new colony gurgaon,0.8,0,0,0,0,4.0,Relatively New,13,37.5,987.6543209876543
11844.0,flat,2,2,1,North,67A,pyramid urban,0.7,0,0,0,0,14.0,Newly House,8,12.0,591.016548463357
8108.0,flat,4,3,3+,,9A,oriental valley chs,1.5,0,0,0,0,8.0,Mid,7,15.0,1850.02466699556
10204.0,flat,1,1,1,West,36A,avl gurgaon,0.4,0,0,0,0,4.0,Relatively New,7,12.0,392.0031360250882
9972.0,flat,3,1,No,,89,smart world gems,1.1,0,0,0,0,0.0,undefined,0,0.0,1103.088648215002
6667.0,flat,2,2,No,North,103,signature global grand iva,0.5,0,0,0,0,10.0,undefined,0,0.5,749.9625018749063
10384.0,flat,3,2,2,West,33,central park flower valley,1.35,0,0,0,0,3.0,Newly House,20,26.0,1300.0770416024654
10651.0,flat,3,4,3,West,51,orchid island,1.7,0,0,1,0,2.0,Mid,19,21.0,1596.0942634494413
8523.0,flat,2,2,2,,99,pivotal riddhi siddhi,0.72,0,0,0,0,12.0,Relatively New,12,0.0,844.7729672650476
7246.0,flat,2,2,2,East,84,pivotal devaan,0.35,0,0,0,0,4.0,Relatively New,7,0.0,483.0251173060999
8333.0,flat,2,2,1,,Subhash Nagar,sarahah tower,0.6,0,0,1,0,0.0,Newly House,0,15.5,720.0288011520461
9000.0,flat,2,2,3,North,68,mm sierra,1.2,0,0,0,0,1.0,Relatively New,20,32.0,1333.3333333333333
6250.0,flat,2,2,2,,103,signature global grand iva,0.5,0,0,0,0,10.0,Relatively New,4,8.5,800.0
7768.0,flat,1,1,1,,56,kendriya vihar,0.47,0,0,0,0,3.0,Old,15,17.0,605.0463439752832
17241.0,flat,3,4,3,,53,parsvnath exotica,5.0,0,1,0,0,7.0,Old,13,14.5,2900.063801403631
13502.0,flat,2,2,2,,66,emaar mgf palm studios,1.7,0,0,0,1,7.0,Relatively New,21,19.0,1259.0727299659309
5066.0,flat,3,3,3+,,37C,ild greens,0.95,0,0,0,0,0.0,Newly House,0,0.0,1875.246742992499
11500.0,flat,3,3,1,,86,dlf the skycourt,2.2,0,0,1,0,7.0,Relatively New,21,48.0,1913.0434782608695
8639.0,flat,2,2,3,East,81,signature global city,0.825,0,0,0,0,2.0,undefined,0,0.5,954.9716402361385
5701.0,flat,4,4,3,,93,spaze privvy the address,1.25,0,0,0,0,16.0,Relatively New,0,0.5,2192.597789861428
7119.0,flat,2,2,2,East,68,supertech new soft launch,0.84,0,0,0,0,7.0,undefined,0,0.5,1179.9410029498524
10159.0,flat,4,3,2,,65,emaar mgf emerald floors,3.2,0,1,0,0,1.0,Relatively New,0,0.0,3149.916330347475
6903.0,flat,4,5,3+,West,82,mapsko casa bella,1.75,0,0,0,0,1.0,undefined,0,0.5,2535.1296537737217
5564.0,flat,2,2,1,North,Sohna,trisara our homes,0.35,0,0,0,0,2.0,Newly House,17,0.0,629.0438533429187
15918.0,flat,3,3,No,,106,elan the presidential,3.9,0,0,0,0,20.0,undefined,0,3.5,2450.056539766302
2051.0,flat,3,3,3,West,48,belgravia resort residences,3.45,0,0,0,0,14.0,undefined,0,0.5,16821.06289614822
9791.0,flat,4,4,3+,West,70,tulip ivory,2.35,0,1,0,0,8.0,Mid,21,2.5,2400.163415381473
8500.0,flat,3,3,3,North,89,ats marigold,1.5,0,0,0,0,5.0,Under Construction,21,7.5,1764.7058823529412
10276.0,flat,2,2,3+,East,70A,aipl zen residences,1.34,0,0,0,0,17.0,Under Construction,20,19.5,1304.0093421564811
10000.0,flat,4,5,3,East,110,indiabulls enigma,3.4,0,1,0,0,3.0,Relatively New,22,25.5,3400.0
10563.0,flat,3,3,3,East,69,tulip yellow,1.8,0,0,0,0,14.0,Under Construction,0,0.0,1704.0613462084634
6875.0,flat,4,3,2,North,92,sare green parc phase,1.1,0,0,0,0,12.0,Newly House,5,0.0,1600.0
8794.0,flat,2,2,3+,East,89,smart world gems,0.97,0,0,0,0,2.0,Under Construction,9,0.0,1103.0247896292926
3282.777777777778,flat,3,3,3,North-East,63,adani brahma samsara vilasa,3.25,0,0,0,1,4.0,Newly House,7,0.0,9900.152310035539
15644.0,flat,3,3,2,,61,smart world orchard,2.55,0,0,0,1,4.0,Under Construction,6,22.0,1630.0178982357454
4837.0,flat,3,2,2,,92,sare green parc,0.61,0,0,0,1,6.0,Under Construction,0,0.0,1261.1122596650816
9620.0,flat,3,3,3,,72,spaze privy,1.9,0,0,0,0,10.0,undefined,0,0.5,1975.051975051975
6938.0,flat,2,2,No,,Sohna,signature global park,0.75,0,0,0,0,1.0,undefined,0,0.5,1081.0031709426348
6136.0,flat,3,3,3,,Sohna,eldeco accolade,1.35,0,1,0,0,2.0,Newly House,21,0.0,2200.13037809648
8872.0,flat,3,3,2,,69,tulip violet,1.65,0,0,0,0,1.0,Relatively New,19,22.5,1859.7835888187556
9868.0,flat,3,2,3+,North-East,37D,bptp park generations,1.5,0,0,0,0,17.0,Relatively New,8,0.0,1520.0648561005269
9620.0,flat,3,3,3,,72,spaze privy,1.9,0,1,0,0,10.0,Mid,14,27.5,1975.051975051975
2487.5555555555557,flat,5,6,3+,,48,central park resorts,15.0,1,1,1,0,17.0,Relatively New,16,46.0,60300.1608004288
9142.0,flat,3,3,3,,Ats Marigold,ats marigold,1.6,0,0,0,0,4.0,Newly House,12,0.0,1750.1640778823014
13000.0,flat,4,5,3+,North-East,111,puri diplomatic greens,3.9,0,1,0,0,6.0,Relatively New,29,89.0,3000.0
4842.0,flat,2,2,2,North-East,Sohna,breez global heights,0.46,0,0,0,0,4.0,Relatively New,18,48.0,950.0206526228831
3368.0,flat,2,2,1,,Laxman Vihar,shri ram apartments,0.32,0,0,0,0,4.0,Relatively New,3,10.5,950.1187648456057
7174.0,flat,2,2,1,,Sohna,breez global hill view,0.42,0,0,0,0,18.0,Relatively New,9,0.0,585.4474491218289
2194.1111111111113,flat,4,4,No,,63,dlf the arbour,7.8,0,0,0,0,6.0,undefined,0,0.5,35549.703752468726
5937.0,flat,3,3,3,,Gwal Pahari,bsf chs,0.95,0,0,0,0,13.0,Old,7,15.5,1600.1347481893213
12777.0,flat,4,4,3+,,48,kibithu villas,3.45,0,0,0,0,2.0,undefined,0,0.5,2700.1643578304765
8148.0,flat,3,2,2,East,70,tulip orange,1.1,0,0,0,0,5.0,undefined,0,0.5,1350.0245459008345
5102.0,flat,3,2,2,,1,hsiidc sidco shivalik apartments,0.85,0,0,0,0,5.0,Mid,0,0.0,1666.0133281066248
5954.0,flat,2,2,2,East,91,tarc maceo,0.95,0,0,0,0,10.0,Relatively New,18,0.0,1595.5660060463554
4518.0,flat,3,2,2,,Imt Manesar,dnha group housing society,0.75,0,0,0,0,5.0,Mid,0,0.0,1660.0265604249669
6578.0,flat,2,2,2,,89,nbcc heights,0.75,0,0,0,0,6.0,Mid,0,0.0,1140.1641836424444
6628.0,flat,3,3,2,,83,vatika gurgaon,1.4,0,0,0,0,7.0,Relatively New,19,24.0,2112.251056125528
10698.0,flat,3,4,2,,Malibu Town,malibu towers,2.45,1,0,0,0,1.0,Old,8,39.0,2290.147691157226
8474.0,flat,2,2,3,,68,supertech hues,1.0,0,0,0,0,23.0,Newly House,9,0.0,1180.080245456691
8784.0,flat,3,3,2,,89,mm soulitude,1.25,1,0,0,0,3.0,Under Construction,9,0.0,1423.0418943533698
10833.0,flat,4,4,3+,,69,tulip purple,2.6,0,1,0,0,4.0,Mid,7,22.0,2400.0738484261055
11034.0,flat,3,3,3+,North-West,15,park view apartments,1.6,0,0,1,0,2.0,Mid,9,11.0,1450.063440275512
7097.0,flat,3,2,3,,89,tulip petals,1.1,0,0,0,0,4.0,undefined,0,3.5,1549.9506833873468
10000.0,flat,2,3,No,,Palam Vihar,ansal plaza,1.0,0,0,0,0,1.0,undefined,0,3.5,1000.0
14381.0,flat,3,3,2,East,36A,krisumi waterfall residences,3.65,0,0,0,0,17.0,Under Construction,6,19.0,2538.0710659898477
7945.0,flat,3,3,2,South-East,71,chd avenue,1.4,0,0,1,0,1.0,Mid,26,46.0,1762.1145374449338
14723.0,flat,3,3,2,,61,smart world orchard,2.6,0,0,0,0,2.0,Under Construction,15,0.0,1765.9444406710588
11379.0,flat,2,2,2,,74,mm skywalk,1.6,0,0,0,0,28.0,Newly House,5,0.0,1406.0989542139027
6250.0,flat,2,2,2,North,2,supertech hill town,0.75,1,0,1,1,17.0,Under Construction,17,18.5,1200.0
5660.0,flat,2,2,2,West,83,vatika city homes,0.75,0,0,0,0,3.0,Relatively New,15,14.0,1325.0883392226149
2070.6666666666665,flat,3,4,3,,66,emaar the palm drive,3.9,0,0,0,0,2.0,Relatively New,0,0.5,18834.513844172572
11500.0,flat,1,1,1,,71,mm sky lofts,1.0,0,0,0,0,9.0,undefined,0,0.5,869.5652173913044
4522.0,flat,2,2,3,West,108,raheja vedaanta,0.7,0,0,0,0,1.0,undefined,0,3.5,1547.9876160990711
7059.0,flat,2,2,2,,Sohna,ashiana anmol,0.9,0,0,0,0,8.0,undefined,0,0.0,1274.968125796855
4800.0,flat,2,2,3,North-East,95,sidhartha ncr one phase,0.6,0,0,0,0,10.0,undefined,0,0.5,1250.0
7490.0,flat,4,4,2,North-East,109,chintels paradiso,1.97,0,1,1,0,11.0,Relatively New,9,22.0,2630.173564753004
7142.0,flat,3,3,No,,37C,ild grand,1.35,0,0,0,0,1.0,Under Construction,0,0.5,1890.2268272192664
5319.0,flat,2,2,3,,37D,ramprastha the edge towers,0.75,0,0,0,0,19.0,Mid,0,0.0,1410.039481105471
11594.0,flat,2,2,2,,61,pioneer park,1.6,0,1,0,0,21.0,Relatively New,23,4.0,1380.0241504226324
6561.0,flat,2,2,1,South,Sohna,trisara our homes,0.395,0,0,0,0,0.0,Newly House,20,16.5,602.0423715896967
8215.0,flat,2,2,2,East,Sohna,ashiana anmol,0.99,0,0,0,0,6.0,Under Construction,9,0.0,1205.112598904443
8917.0,flat,4,6,3+,South-East,106,paras dews,2.1,0,1,0,1,6.0,Relatively New,17,0.0,2355.052147583268
5390.0,flat,2,2,2,,78,umang monsoon breeze,0.69,0,0,0,0,11.0,Mid,15,0.0,1280.1484230055657
9066.0,flat,2,2,2,,89,mm soulitude,1.0,1,0,0,0,2.0,Under Construction,9,0.0,1103.0222810500773
11333.0,flat,3,2,3,,36,signature global park,0.85,0,0,0,0,1.0,Newly House,9,0.0,750.0220594723374
4301.0,flat,2,2,1,,Sohna,hcbs sports ville,0.32,0,0,0,0,3.0,Relatively New,19,0.0,744.013020227854
4521.0,flat,2,2,3,,108,raheja the vedaanta floors,0.7,0,0,0,0,1.0,Mid,0,11.5,1548.3300154833003
7633.0,flat,2,2,1,North-East,Sohna,kamal residence,0.4,0,0,0,1,0.0,Newly House,3,32.0,524.0403511070352
9978.0,flat,3,3,2,,89,mm soulitude,1.42,0,0,0,0,3.0,Under Construction,5,0.0,1423.1308879534977
5899.0,flat,2,2,2,,95,rof ananda,0.38,1,0,0,0,5.0,Relatively New,14,8.5,644.1769791490083
4513.0,flat,2,2,2,,Sohna,gls arawali homes,0.26,0,0,0,0,4.0,Relatively New,12,0.0,576.1134500332373
8333.0,flat,1,1,1,,36A,avl gurgaon,0.5,0,0,0,0,5.0,undefined,0,0.0,600.0240009600384
15294.0,flat,4,4,3+,East,72,tata primanti,6.5,1,1,1,0,0.0,Relatively New,19,3.0,4250.0326925591735
9000.0,flat,3,4,2,,79,bestech altura,1.9,0,1,0,0,11.0,Newly House,9,0.0,2111.1111111111113
6724.0,flat,2,2,3,,Sohna,eldeco accolade,0.85,0,0,0,0,10.0,Newly House,19,0.0,1264.128494943486
6190.0,flat,3,3,1,North-West,Adarsh Nagar,adarsh nagar,0.65,0,0,0,0,1.0,Newly House,8,31.0,1050.0807754442649
4513.0,flat,2,2,2,,Sohna,g l s arawali homes,0.26,0,0,0,0,1.0,Mid,0,0.0,576.1134500332373
6076.0,flat,2,2,2,,Sohna,gls arawali homes,0.35,0,0,0,0,12.0,Newly House,14,0.0,576.036866359447
7500.0,flat,3,3,3,,37C,ild greens,1.05,0,0,0,0,4.0,Newly House,3,10.0,1400.0
5855.0,flat,3,3,3,South-West,37C,piedmont taksila heights,0.9,0,0,0,0,9.0,Mid,21,20.5,1537.1477369769427
2391.0,flat,4,4,No,,63,dlf the arbour,8.5,0,0,0,0,27.0,undefined,0,3.5,35549.97908824759
10204.0,flat,2,2,2,,76,suncity avenue,0.75,0,0,0,0,11.0,Under Construction,0,0.0,735.0058800470404
4476.0,flat,4,4,2,,37A,ild greens,0.79,0,0,0,0,7.0,undefined,0,0.5,1764.9687220732797
8571.0,flat,3,3,3,,89,ats marigold,1.5,0,0,0,1,2.0,Under Construction,9,0.0,1750.0875043752187
7530.0,flat,4,5,3+,,104,godrej summit,1.75,0,1,0,0,1.0,Newly House,20,14.5,2324.0371845949535
8837.0,flat,3,4,3,North-East,79,bestech altura,1.9,0,0,0,0,11.0,Under Construction,21,0.0,2150.050922258685
8677.0,flat,3,2,3,South,33,godrej nature plus serenity,1.45,0,0,0,0,3.0,Under Construction,9,0.0,1671.0844762014522
1944.4444444444443,flat,3,3,1,,59,conscient elevate,4.02,0,0,0,0,3.0,Under Construction,15,0.0,20674.28571428571
5000.0,flat,2,2,3,North-East,92,sare crescent parc royal greens phase,0.5,0,0,0,0,2.0,undefined,0,0.5,1000.0
2010.0,flat,3,4,3+,South-East,66,emaar mgf the palm drive,3.98,0,1,0,0,2.0,Mid,27,49.0,19800.99502487562
7355.0,flat,2,2,3,East,Sohna,signature global park,0.5479999999999999,0,0,0,0,4.0,Newly House,19,10.0,745.071380013596
16256.0,flat,2,2,3,North-East,79,godrej,1.47,1,0,0,0,9.0,Newly House,22,0.0,904.2814960629921
10057.0,flat,2,2,2,East,111,lotus homz,0.7,0,0,0,0,8.0,Relatively New,11,6.0,696.032614099632
5213.0,flat,2,2,2,,Sohna,breez global hill view,2.6,0,0,0,0,6.0,Newly House,8,0.0,4987.5311720698255
9972.0,flat,2,2,2,,89,smart world gems,1.1,0,0,0,0,3.0,Under Construction,20,0.0,1103.088648215002
14874.0,flat,2,2,2,North,36A,krisumi waterfall residences,2.2,0,0,0,0,23.0,Under Construction,5,13.0,1479.0910313298373
5500.0,flat,3,2,2,East,95,rof ananda,0.55,1,0,0,0,14.0,Newly House,8,23.0,1000.0
8527.0,flat,3,2,2,East,95,rof ananda,0.55,1,0,0,0,14.0,Newly House,14,19.0,645.0099683358743
8151.0,flat,3,3,2,South-East,89,smart world gems,1.16,1,0,0,0,3.0,Under Construction,15,0.0,1423.1382652435284
9020.0,flat,2,2,3,East,68,pareena mi casa,1.1,0,0,0,0,13.0,Newly House,23,0.0,1219.5121951219512
13369.0,flat,2,2,No,,33,godrej nature plus,1.2,0,0,0,0,11.0,Under Construction,0,0.0,897.5989228812925
7826.0,flat,4,4,2,North,45,antriksh green,2.25,0,1,0,0,9.0,Old,5,60.5,2875.0319447993866
1957.2222222222222,flat,3,4,3+,North-East,76,whiteland the aspen,3.35,0,1,0,0,5.0,Under Construction,27,35.5,17116.094237865454
12500.0,flat,3,4,3+,,79,bestech altura,2.69,0,1,0,0,3.0,Newly House,9,12.0,2152.0
5882.0,flat,2,2,No,,86,ansal height,0.8,0,0,0,0,1.0,undefined,0,0.5,1360.0816048962938
5495.0,flat,2,2,No,,95,ramsons kshitij,0.35,0,0,0,0,5.0,undefined,0,0.0,636.9426751592357
6666.0,flat,2,2,1,,81,vipul lavanya,0.6,0,0,0,0,0.0,Under Construction,0,0.0,900.0900090009001
6478.0,flat,2,2,2,East,Sohna,breez global heights,0.46,0,0,0,0,6.0,Relatively New,9,39.0,710.0957085520222
11633.0,flat,3,4,3+,North-East,102,conscient heritage max,2.5,1,1,0,0,25.0,Newly House,10,27.5,2149.0587122840197
6666.0,flat,2,2,1,East,81,vipul lavanya,0.6,0,0,0,0,0.0,Relatively New,9,13.5,900.0900090009001
8163.0,flat,2,2,2,,68,pareena mi casa,1.0,0,1,0,0,16.0,Newly House,20,0.0,1225.0398137939483
7294.0,flat,2,2,2,,Sohna,ashiana anmol,0.93,0,0,0,1,9.0,Under Construction,14,0.0,1275.0205648478202
15500.0,flat,3,3,3,,61,smart world orchard,2.54,0,0,0,0,2.0,Under Construction,12,3.0,1638.7096774193549
6775.0,flat,3,2,3+,,Sushant Lok Phase,ansal sushant residency,1.5,0,0,0,0,1.0,Mid,12,8.0,2214.0221402214024
5177.0,flat,2,2,3,East,90,shree vardhman flora,0.7,1,0,0,0,9.0,Newly House,21,0.0,1352.1344407958277
15200.0,flat,3,3,3,,65,mm heights,2.78,0,0,0,0,44.0,undefined,17,0.0,1828.9473684210525
5198.0,flat,2,2,No,,Sohna,mvn athens,0.25,0,0,0,0,0.0,Relatively New,7,8.5,480.9542131589073
4260.0,flat,4,5,3+,,92,sare crescent parc,0.9,0,1,0,0,3.0,Relatively New,0,2.5,2112.676056338028
5120.0,flat,3,4,3,North,90,shree vardhman flora,0.96,0,1,0,0,3.0,Newly House,22,0.0,1875.0
6000.0,flat,3,2,1,East,37D,ramprastha skyz,1.2,0,1,0,1,9.0,Under Construction,15,0.0,2000.0
7529.0,flat,2,2,1,North,Carterpuri Village,ashray apartment,0.64,0,0,0,0,3.0,Mid,8,17.0,850.0464869172533
6590.0,flat,2,2,3+,,107,mm woodshire,0.9,0,0,0,1,10.0,Relatively New,0,39.5,1365.7056145675265
6000.0,flat,1,1,2,,102,rof aalayas,0.45,0,0,0,0,6.0,undefined,0,0.5,750.0
5150.0,flat,2,2,No,,11,global hill view,0.36,0,0,0,0,15.0,undefined,0,0.0,699.0291262135922
11028.0,flat,4,4,3+,,Gwal Pahari,paras quartier,5.9,0,0,0,0,0.0,Mid,0,0.5,5350.018135654697
6722.0,flat,2,1,No,,Sohna,gls arawali homes,0.32,0,0,0,0,0.0,undefined,0,0.5,476.04879500148763
6593.0,flat,3,3,3,,37C,ild grand,1.2,0,0,0,0,7.0,Under Construction,12,0.0,1820.1122402548158
5656.0,flat,2,2,3,,95,sidhartha ncr greens,0.56,0,0,0,0,13.0,Newly House,7,0.0,990.0990099009903
9395.0,flat,3,3,3,North,79,mapsko mount ville,1.4,0,0,0,0,2.0,Newly House,24,24.0,1490.1543374135179
11574.0,flat,2,2,2,,31,cghs hewo apartments,1.25,0,0,0,0,2.0,Old,5,4.0,1080.006912044237
10200.0,flat,2,2,3+,South-East,33,godrej nature plus,1.5,0,0,0,0,2.0,Under Construction,20,0.0,1470.5882352941176
14322.0,flat,3,2,3,East,68,mm the marina,2.22,0,0,0,0,4.0,Relatively New,8,23.0,1550.0628403854214
8278.0,flat,4,4,3+,North,Valley View Estate,valley view estate,1.5,1,1,0,1,9.0,Old,24,18.5,1812.031891761295
9641.0,flat,3,4,3,,79,mapsko mount ville,1.85,0,1,1,0,21.0,Newly House,9,11.0,1918.8880821491546
13913.0,flat,2,2,2,,61,smart world orchard,1.6,0,0,0,0,4.0,Under Construction,10,0.0,1150.0035937612306
4134.0,flat,3,4,3+,East,108,raheja vedas,2.15,1,0,0,0,12.0,Relatively New,0,0.0,5200.774068698597
6243.0,flat,2,2,2,East,Sohna,gls arawali homes,0.3,0,0,0,0,4.0,Relatively New,22,38.0,480.5382027871216
6040.0,flat,3,3,2,North-East,Shanti Nagar,ganga apartment,0.74,0,0,0,0,0.0,Relatively New,9,12.0,1225.1655629139073
12264.0,flat,4,3,3,East,Sushant Lok,surbhi apartment,3.2,0,0,0,0,6.0,Old,8,3.5,2609.262883235486
9050.0,flat,2,2,2,,68,espire south,1.32,0,0,0,0,9.0,Newly House,0,0.0,1458.5635359116022
16666.0,flat,3,3,3,East,63,adani brahma samsara vilasa,3.0,0,0,0,0,3.0,Newly House,11,7.5,1800.0720028801152
8432.0,flat,3,3,2,East,89,smart world gems,1.2,1,0,0,1,3.0,Under Construction,7,0.0,1423.1499051233397
11583.0,flat,3,2,3+,East,33,godrej nature plus serenity,1.39,0,0,0,0,23.0,Under Construction,22,0.0,1200.0345333678665
16411.0,flat,3,3,3,East,65,mm skycity,3.0,0,0,0,0,17.0,Under Construction,26,0.0,1828.042166839315
7058.0,flat,3,3,3,,89,nbcc heights,1.5,1,1,0,0,8.0,Relatively New,25,11.0,2125.2479455936527
8695.0,flat,4,4,2,,56,the castle society,2.0,0,0,0,0,4.0,Under Construction,0,0.0,2300.1725129384704
12500.0,flat,4,5,3+,East,Mehrauli Gurgaon Road,essel towers,2.75,1,1,0,0,8.0,Old,23,86.5,2200.0
8888.0,flat,1,1,1,,111,lotus homz,0.36,0,0,0,0,10.0,Relatively New,8,0.0,405.04050405040505
4666.0,flat,1,1,1,,Laxman Vihar Phase,shreeram apartment ii,0.21,0,0,0,0,2.0,Relatively New,3,11.0,450.0642948992713
7807.0,flat,1,1,2,North-East,104,zara aavaas,0.255,0,0,0,0,0.0,Relatively New,21,7.5,326.62994748302805
522.0,flat,2,2,2,East,95,rof ananda,0.375,1,0,0,0,10.0,Newly House,5,0.0,7183.908045977011
7623.0,flat,3,4,3+,,107,mm woodshire,1.8,0,1,0,0,2.0,Relatively New,26,0.0,2361.275088547816
15500.0,flat,3,4,3,,36A,krisumi waterfall residences,4.1,1,0,0,0,30.0,Under Construction,9,49.0,2645.1612903225805
8269.0,flat,2,2,3,North-East,79,godrej,1.3,1,0,0,0,3.0,Newly House,9,0.0,1572.136896843633
6475.0,flat,2,2,2,North,95A,the roselia,0.45,0,0,0,0,19.0,undefined,0,0.0,694.980694980695
8000.0,flat,3,2,2,,107,signature global solera,0.6,0,0,0,0,8.0,undefined,0,0.5,750.0
6644.0,flat,2,2,1,,107,signature global solera,0.4,0,0,0,0,7.0,Relatively New,0,11.5,602.0469596628537
14420.0,flat,2,2,2,North-East,22,ambience creacions,1.99,1,1,1,0,9.0,Newly House,6,12.0,1380.0277392510402
15546.0,flat,2,2,2,North-East,22,ambience creacions,1.99,0,0,0,0,9.0,Newly House,9,7.5,1280.0720442557572
5833.0,flat,2,2,1,,5,mvn athens sohna gurgaon,0.28,0,0,0,0,2.0,Relatively New,8,0.0,480.02743013886516
6016.0,flat,2,2,3+,,Sohna,ashiana mulberry,0.74,0,0,0,0,12.0,Relatively New,17,3.0,1230.0531914893618
8827.0,flat,3,3,2,,89,mm soulitude,1.28,1,0,0,0,4.0,Under Construction,27,0.0,1450.0962954571203
13913.0,flat,2,2,2,North-East,61,smart world orchard,1.6,1,0,0,1,4.0,Under Construction,5,4.0,1150.0035937612306
7863.0,flat,2,2,2,,89,ace palm floors,0.9704,1,0,0,0,1.0,Newly House,7,10.0,1234.1345542413837
6408.0,flat,2,2,2,,77,umang winter hills,0.86,0,0,0,0,16.0,Newly House,18,37.0,1342.0724094881398
9904.0,flat,2,2,2,,70A,aipl zen residences,1.25,0,0,0,0,19.0,Under Construction,8,13.0,1262.1163166397416
6452.0,flat,2,2,No,,Gurgaon Faridabad Road,ansal valley view estate,0.6,0,0,0,0,9.0,undefined,0,3.5,929.9442033477991
2986.1111111111113,flat,3,3,3,West,63A,birla navya,3.23,0,1,0,0,4.0,Under Construction,17,10.0,10816.744186046511
7862.0,flat,1,1,No,,107,signature global solera,0.25,0,0,0,0,0.0,undefined,0,0.0,317.9852454846095
7586.0,flat,2,2,3+,,70A,capital residences,1.1,0,0,0,0,8.0,Newly House,18,11.0,1450.0395465330873
8450.0,flat,2,2,1,South-East,81,signature global synera,0.48,0,0,0,0,7.0,Relatively New,14,13.5,568.0473372781065
13700.0,flat,2,2,3,,65,mm skycity,1.8,0,0,0,0,13.0,Under Construction,18,0.0,1313.8686131386862
2222.222222222222,flat,4,4,3+,,63,dlf the arbour,7.9,0,0,0,0,34.0,Under Construction,0,0.0,35550.0
9223.0,flat,2,2,3+,South-West,37C,ild greens,0.95,0,0,1,0,11.0,Relatively New,23,23.5,1030.033611623116
5658.0,flat,2,2,2,East,95,rof ananda,0.365,1,0,0,0,10.0,Newly House,16,0.0,645.1042771297278
5825.0,flat,1,1,1,,36,breez global heights,0.24,0,0,0,0,8.0,Newly House,15,11.5,412.0171673819743
6338.0,flat,2,2,2,East,Sohna,global height,0.45,0,0,0,0,6.0,Relatively New,9,30.5,710.0031555695803
10906.0,flat,2,2,3,,37D,signature global the millennia,0.65,0,0,0,0,0.0,Newly House,9,0.0,596.00220062351
13500.0,flat,2,2,3,North-East,65,mm heights,2.01,1,0,0,0,8.0,Under Construction,8,4.0,1488.8888888888887
9033.0,flat,2,2,2,,89,smart world gems,1.0,1,0,0,0,1.0,Under Construction,17,0.0,1107.0519207350824
11250.0,flat,3,2,2,,5,aashirwad residency,0.9,0,0,0,1,4.0,Mid,5,5.0,800.0
2312.8888888888887,flat,3,3,3,,53,tulip monsella,6.02,0,0,0,0,29.0,Under Construction,0,0.5,26028.05534204458
8145.0,flat,2,2,2,,89,smart world gems,0.9,0,0,0,0,1.0,undefined,0,0.0,1104.9723756906078
11917.0,flat,3,4,3,,76,whiteland the aspen,3.5,0,0,0,0,8.0,undefined,0,0.5,2936.980783754301
14541.0,flat,2,2,3,,85,godrej air,1.3,0,0,0,0,30.0,Under Construction,22,0.0,894.0237947871535
9698.0,flat,2,2,2,,86,pyramid urban homes,0.5,0,0,0,0,6.0,Old,4,0.0,515.5702206640544
5319.0,flat,2,2,2,,Sohna,breez global hill view,0.35,0,0,0,0,18.0,Newly House,6,6.0,658.0184245158864
4166.0,flat,1,1,1,,Sohna,hcbs sports ville,0.25,0,0,0,0,12.0,Relatively New,11,0.0,600.096015362458
3847.0,flat,2,2,No,,Manesar,eden landmark,0.5,0,0,0,0,7.0,Under Construction,0,0.0,1299.7140629061607
7964.0,flat,1,1,1,North-East,84,pivotal devaan,0.27,0,0,0,0,13.0,Relatively New,5,29.5,339.0256152687092
10967.0,flat,3,2,3,,56,cghs vidya enclave,1.7,0,0,0,0,6.0,Old,16,4.5,1550.1048600346494
10500.0,flat,3,2,3,,89,smart world gems,1.16,1,0,0,0,1.0,Under Construction,9,0.0,1104.7619047619048
7394.0,flat,2,2,3+,,107,mm woodshire,1.01,0,0,0,1,11.0,Newly House,19,0.0,1365.9724100622127
7608.0,flat,5,5,2,East,Old Delhi Road,vasant apartment,1.75,1,0,1,0,3.0,Old,8,57.5,2300.210304942166
8928.0,flat,2,2,2,,107,signature global solera,0.5,0,0,0,0,13.0,Newly House,4,10.0,560.0358422939069
