area,property_type,bedRoom,bathroom,balcony,facing,sector,society_name,Price,Study_room,Servant_room,Pooja_room,Other,floor,age,feature_score,furnish_score,rate
13939,flat,3,4,3,South-West,Sector 65,emaar mgf emerald floors premier,2.3,1,1,1,0,3.0,Relatively New,30,31.5,1650.0466317526366
8750,flat,3,4,3+,West,Sector 56,the lions cghs,2.1,0,0,0,1,8.0,Old,27,25.5,2400.0
10384,flat,3,2,2,West,Sector 56,rail vihar cghs,1.35,0,0,0,1,1.0,Old,26,0.0,1300.0770416024654
9911,flat,3,4,3+,East,Sector 104,puri emerald bay,2.23,0,1,0,0,10.0,Relatively New,27,33.5,2250.0252244980325
9904,flat,4,4,3+,East,Sector 108,experion the heartsong,2.08,0,1,0,0,3.0,Relatively New,25,19.5,2100.1615508885297
8344,flat,3,3,3+,South-West,Sector 108,experion the heartsong,1.3,1,0,0,0,7.0,Relatively New,26,24.0,1558.0057526366252
9022,flat,2,2,1,North-East,Sector 102,suncity avenue,0.48,0,0,0,0,5.0,Relatively New,27,8.0,532.0328086898692
14463,flat,3,3,3,North-East,Sector 108,sobha city,2.33,0,0,0,0,17.0,Relatively New,27,29.5,1611.007398188481
7201,flat,3,3,3,South,Sector 48,parsvnath green ville,1.75,0,1,0,0,7.0,Old,23,48.0,2430.2180252742673
8376,flat,3,3,3,North-West,Sector 48,parsvnath green ville,1.6,0,0,0,1,13.0,Old,22,21.5,1910.2196752626553
8787,flat,3,3,3,North,Sector 48,parsvnath green ville,1.5,0,0,0,0,1.0,Old,22,22.5,1707.067258449983
10526,flat,3,3,3,South,Sector 49,orchid petals,1.9,0,0,0,1,2.0,Old,9,24.5,1805.0541516245487
13214,flat,4,5,3,South,Sector 60,ireo skyon,3.7,0,1,0,0,10.0,Relatively New,28,48.0,2800.0605418495534
13392,flat,4,5,3,South,Sector 60,ireo skyon,3.75,0,1,0,0,15.0,Relatively New,32,0.0,2800.179211469534
14418,flat,3,4,3,South,Sector 67,mm merlin,3.4,0,1,0,0,15.0,Relatively New,25,29.0,2358.1634068525454
10023,flat,3,4,3,North-East,Sector 109,ats kocoon,2.2,0,1,0,0,8.0,Relatively New,28,12.5,2194.9516112940237
6666,flat,2,2,2,North,Sector 83,vatika gurgaon,0.83,0,0,1,0,12.0,Relatively New,31,0.0,1245.1245124512452
8787,flat,3,3,3,North-East,Sector 102,emaar gurgaon greens,1.45,0,1,0,0,7.0,Relatively New,29,0.0,1650.1650165016501
9195,flat,3,3,3,North-East,Sector 102,shapoorji pallonji joyville gurugram,1.77,0,0,0,0,1.0,Relatively New,28,11.0,1924.9592169657421
16454,flat,2,2,2,North-East,Sector 102,shapoorji pallonji joyville gurugram,0.97,0,0,0,0,10.0,Relatively New,28,11.5,589.5223046067825
8468,flat,3,3,3,East,Sector 102,adani mk oyster grande,2.35,1,1,0,0,14.0,Relatively New,30,31.5,2775.1535191308453
9105,flat,3,4,3,North-East,Sector 102,adani mk oyster grande,1.9,0,1,0,0,8.0,Relatively New,30,29.0,2086.765513454146
8582,flat,2,2,1,North-East,Sector 86,pyramid urban homes,0.43,1,0,0,0,6.0,Newly House,15,0.0,501.04870659519923
8307,flat,3,5,3,North,Sector 70,shree vardhman victoria,1.62,0,1,0,0,9.0,Relatively New,16,0.0,1950.1625135427955
8075,flat,3,4,3,North-East,Sector 85,ss the leaf,1.93,0,1,0,0,7.0,Relatively New,30,15.0,2390.092879256966
8659,flat,3,4,3+,East,Sector 85,ss the leaf,1.99,0,1,0,0,17.0,Relatively New,30,19.5,2298.186857604804
9111,flat,2,2,3,North-East,Sector 70,shree vardhman victoria,1.23,1,0,0,0,1.0,Relatively New,16,0.0,1350.01646361541
8358,flat,3,5,3,East,Sector 70,shree vardhman victoria,1.63,0,1,0,0,12.0,Relatively New,16,0.0,1950.227327111749
8384,flat,3,5,3,North,Sector 70,shree vardhman victoria,1.64,0,1,0,0,3.0,Relatively New,16,0.0,1956.1068702290074
9259,flat,2,2,3,East,Sector 70,shree vardhman victoria,1.25,1,0,0,0,3.0,Relatively New,16,0.0,1350.0378010584295
6219,flat,4,4,3,North-East,Sector 109,sbtl caladium,1.9,0,1,0,0,8.0,Relatively New,28,0.0,3055.1535616658625
6382,flat,3,2,2,South,Sector 109,sbtl caladium,1.2,0,0,0,0,8.0,Relatively New,30,13.0,1880.288310874334
6404,flat,3,3,2,North-West,Sector 109,sbtl caladium,1.63,0,1,0,0,8.0,Relatively New,31,0.0,2545.2841973766394
7052,flat,3,3,2,North,Sector 90,dlf regal gardens,1.23,0,0,0,1,19.0,Relatively New,1,0.0,1744.1860465116279
8582,flat,2,2,1,North-East,Sector 86,pyramid urban homes,0.43,0,0,0,1,6.0,Newly House,13,0.0,501.04870659519923
6524,flat,2,2,3,South,Sector 85,ss the leaf,1.07,0,0,1,0,21.0,Relatively New,20,0.0,1640.098099325567
6757,flat,4,5,3+,East,Sector 85,orris aster court premier,1.73,0,1,0,0,8.0,Relatively New,5,0.0,2560.307828918159
6839,flat,3,4,2,North,Sector 85,orris aster court premier,1.45,0,1,0,0,3.0,Newly House,5,0.0,2120.193010674075
10394,flat,3,3,3,East,Sector 82A,dlf the primus,1.87,0,0,1,0,31.0,Mid,15,0.0,1799.1148739657494
10176,flat,3,3,3,East,Sector 82A,dlf the primus,1.85,0,0,0,1,15.0,Mid,13,0.0,1818.0031446540881
7900,flat,4,4,3+,East,Sector 90,dlf regal gardens,1.75,0,0,0,1,3.0,Relatively New,3,0.0,2215.1898734177216
8310,flat,2,2,3,South,Sector 86,microtek greenburg,1.23,1,0,0,0,13.0,Relatively New,3,0.0,1480.1444043321299
8445,flat,2,2,3,West,Sector 86,microtek greenburg,1.25,1,0,0,0,13.0,Mid,1,0.0,1480.1657785671996
11551,flat,4,6,3+,North-East,Sector 112,experion windchants,5.6,0,1,0,0,8.0,Relatively New,31,30.5,4848.065102588521
8011,flat,3,3,3,North,Sector 81,bestech park view ananda,1.45,0,0,0,1,8.0,Relatively New,27,30.0,1810.0112345524904
10481,flat,4,4,3+,East,Sector 82A,dlf the primus,2.7,0,1,0,0,18.0,Mid,13,0.0,2576.0900677416275
8483,flat,2,2,1,North-East,Sector 86,pyramid urban homes,0.425,1,1,1,1,2.0,Newly House,13,0.0,501.00200400801606
12356,flat,4,4,3+,East,Sector 81,dlf the ultima,3.45,0,1,0,0,25.0,Mid,20,0.0,2792.1657494334736
11805,flat,4,4,3+,North-West,Sector 81,dlf the ultima,3.25,0,1,0,0,11.0,Mid,5,0.0,2753.0707327403643
3783,flat,2,2,1,East,Sector 37C,apex our homes,0.35,0,0,0,0,7.0,Relatively New,30,21.5,925.1916468411314
3567,flat,2,2,1,West,Sector 37C,apex our homes,0.33,0,0,0,0,3.0,Relatively New,30,20.5,925.1471825063078
6111,flat,3,3,3,North-West,Sector 37D,ramprastha primera,1.1,0,0,0,0,6.0,Relatively New,27,0.0,1800.0327278677794
6000,flat,3,3,3,South,Sector 37D,ramprastha primera,1.08,0,0,0,0,9.0,Relatively New,28,0.0,1800.0
7730,flat,3,3,3,South-East,Sector 37D,bptp terra,1.4,0,0,0,0,5.0,Relatively New,26,31.0,1811.1254851228978
7530,flat,4,3,3+,West,Sector 37D,bptp terra,1.65,0,0,0,0,6.0,Relatively New,26,40.5,2191.235059760956
7622,flat,4,4,3,West,Sector 37D,bptp terra,1.67,0,0,0,0,11.0,Relatively New,26,41.0,2191.0259774337446
8006,flat,3,3,3,South-East,Sector 37D,bptp terra,1.45,0,0,0,0,8.0,Relatively New,26,23.0,1811.1416437671746
10046,flat,3,3,3,North-East,Sector 102,adani mk oyster grande,2.61,1,1,0,0,14.0,Relatively New,6,16.0,2598.048974716305
7787,flat,3,3,3+,North-East,Sector 103,indiabulls centrum park,1.32,1,0,0,0,6.0,Relatively New,9,15.0,1695.1329138307435
8787,flat,3,3,3,North-East,Sector 102,emaar gurgaon greens,1.45,0,1,0,0,8.0,Relatively New,9,22.0,1650.1650165016501
57,flat,1,1,2,North-West,Sohna,signature the serenas,0.28,1,0,0,0,1.0,Relatively New,7,0.0,49122.80701754387
5775,flat,2,2,3,West,Sohna,eldeco accolade,0.73,0,0,1,0,5.0,Relatively New,8,0.0,1264.0692640692641
4907,flat,2,2,3+,North-East,Sohna,eldeco accolade,0.715,1,0,0,0,10.0,Relatively New,9,0.0,1457.1020990421846
5181,flat,2,2,3,North-West,Sohna,eldeco accolade,0.655,0,0,1,0,12.0,Relatively New,9,0.0,1264.2347037251495
6254,flat,3,3,3,North-West,Sohna,signature global park,0.9,0,0,1,0,3.0,Relatively New,21,0.0,1439.0789894467541
6404,flat,3,3,3,South-East,Sohna,signature global park,0.775,0,0,1,0,1.0,Relatively New,26,10.0,1210.1811367895066
6071,flat,3,3,3,North,Sohna,signature global park,0.7,0,0,1,0,2.0,Relatively New,27,7.0,1153.0225662987975
6295,flat,2,2,2,East,Sohna,signature global park,0.532,0,0,1,0,1.0,Relatively New,29,7.5,845.1151707704528
6326,flat,2,2,2,North-West,Sohna,signature global park,0.52,0,0,1,0,3.0,Relatively New,29,0.0,822.0044261776794
6289,flat,3,3,3,West,Sohna,signature global park,0.905,0,0,1,0,1.0,Relatively New,28,9.0,1439.0205120050882
6386,flat,2,2,2,North-East,Sohna,signature global park,0.525,0,0,1,0,2.0,Relatively New,29,7.0,822.1108675227059
6916,flat,3,4,3,South-West,Sector 37C,corona optus,1.2,0,0,0,0,8.0,Relatively New,26,0.0,1735.106998264893
6912,flat,3,4,3,South-East,Sector 37C,corona optus,1.22,0,0,0,0,5.0,Relatively New,26,0.0,1765.0462962962963
7035,flat,3,3,3+,South,Sector 37C,corona optus,1.4,0,1,0,0,4.0,Relatively New,26,0.0,1990.0497512437812
5752,flat,2,2,3,North-East,Sohna,eldeco accolade,0.73,0,0,1,0,9.0,Relatively New,22,0.0,1269.123783031989
4975,flat,2,2,3+,East,Sohna,eldeco accolade,0.725,1,0,0,0,12.0,Relatively New,28,0.0,1457.286432160804
5735,flat,2,2,3,West,Sohna,eldeco accolade,0.725,0,0,0,0,8.0,Relatively New,28,6.0,1264.1673931996513
5991,flat,2,2,3,North-West,Sohna,signature global park,0.725,0,0,1,0,3.0,Relatively New,27,9.0,1210.1485561675847
6331,flat,2,2,2,West,Sohna,signature global park,0.535,0,0,1,0,4.0,Relatively New,28,7.5,845.0481756436582
5537,flat,2,2,3,North-East,Sohna,signature global park,0.67,0,0,1,0,4.0,Relatively New,23,0.0,1210.0415387393896
6446,flat,3,3,3,South-West,Sohna,signature global park,0.78,0,0,1,0,3.0,Relatively New,26,0.0,1210.0527458889233
5637,flat,2,2,2,North-West,Sohna,signature global park,0.65,0,0,1,0,2.0,Relatively New,24,0.0,1153.0956182366508
11864,flat,4,5,3+,North-East,Sector 111,puri diplomatic greens,3.5,0,1,0,0,10.0,Relatively New,9,58.5,2950.101146325017
12999,flat,4,4,3+,North,Sector 66,ireo uptown,4.85,1,1,1,0,15.0,Relatively New,29,63.5,3731.056235095007
6967,flat,4,4,3+,North-East,Sector 90,dlf new town heights,1.9,0,1,0,0,19.0,Relatively New,32,21.0,2727.1422419979904
7811,flat,3,5,3,North-East,Sector 99A,pareena coban residences,1.56,0,1,0,1,4.0,Newly House,9,18.0,1997.183459224171
13769,flat,4,5,3+,North-East,Sector 72,tata primanti,4.0,0,1,0,0,9.0,Relatively New,30,43.0,2905.076621395889
14655,flat,3,3,3+,North-East,Sector 67,mm merlin,3.0,0,0,0,0,4.0,Relatively New,32,38.0,2047.0829068577277
15384,flat,3,3,3+,North-East,Sector 72,tata primanti,3.3,0,1,0,0,10.0,Relatively New,30,41.5,2145.0858034321373
12352,flat,3,4,2,North-East,Sector 66,emaar mgf the enclave,2.1,0,1,0,0,12.0,Relatively New,27,40.5,1700.1295336787564
10555,flat,3,4,2,North-East,Sector 66,emaar mgf the enclave,1.9,0,1,0,0,8.0,Relatively New,30,37.0,1800.0947418285173
13064,flat,3,2,3,North-East,Sector 66,ireo uptown,2.4,0,1,0,0,5.0,Relatively New,29,36.0,1837.109614206981
13342,flat,2,2,3,South-East,Sector 74,mm skywalk,1.52,0,0,0,0,6.0,Relatively New,30,0.0,1139.2594813371309
12333,flat,2,2,3,North-East,Sector 74,mm skywalk,1.48,0,0,0,0,13.0,Relatively New,28,0.0,1200.0324333090084
8609,flat,3,4,3+,North-East,Sector 81,bestech park view grand spa,2.29,1,1,0,0,10.0,Relatively New,32,44.0,2660.006969450575
18484,flat,3,4,3,North-West,Sector 58,ireo the grand arch,4.0,0,1,0,0,5.0,Old,9,39.5,2164.033758926639
10588,flat,4,5,3,North,Sector 110,indiabulls enigma,3.6,0,1,0,0,7.0,Relatively New,31,27.0,3400.075557234605
9650,flat,3,3,2,East,Gwal Pahari,suncity vatsal valley,1.38,0,0,0,0,1.0,Relatively New,27,26.0,1430.0518134715023
10501,flat,3,4,3,West,Sector 109,ats kocoon,2.2,0,1,0,0,13.0,Relatively New,29,15.0,2095.038567755452
11572,flat,5,5,3+,North-East,Sector 110,indiabulls enigma,4.49,0,1,0,0,4.0,Relatively New,32,33.0,3880.0553059108192
10264,flat,4,5,3,North-West,Sector 110,indiabulls enigma,3.49,0,1,0,0,7.0,Relatively New,32,27.0,3400.2338269680436
10882,flat,4,5,3,South-West,Sector 110,indiabulls enigma,3.7,0,1,0,0,7.0,Relatively New,29,33.5,3400.1102738467193
8606,flat,3,3,3,North,Sector 102,emaar gurgaon greens,1.42,0,0,0,1,4.0,Relatively New,9,0.0,1650.0116198001394
14097,flat,4,4,3+,North,Sector 67,ireo victory valley,4.5,0,1,1,0,0.0,Relatively New,9,26.5,3192.168546499255
8078,flat,3,3,3+,East,Sector 104,ats triumph,1.85,0,1,0,0,24.0,Relatively New,32,0.0,2290.170834364942
8317,flat,4,4,3+,North,Sector 104,ats triumph,2.62,0,1,0,0,14.0,Relatively New,32,0.0,3150.174341709751
6162,flat,3,3,3+,North-West,Sector 83,vatika gurgaon,1.1,0,0,0,0,5.0,Relatively New,23,16.5,1785.1346965271016
8531,flat,2,2,3,North-West,Sector 79,godrej,1.33,1,0,0,0,6.0,Relatively New,30,0.0,1559.0200445434298
8524,flat,2,2,3,North-West,Sector 79,godrej,1.34,1,0,0,0,2.0,Relatively New,30,0.0,1572.0319099014548
8532,flat,2,2,3,North-West,Sector 79,godrej,1.18,0,0,0,0,7.0,Relatively New,30,0.0,1383.0285982184716
6574,flat,2,2,3,South,Sector 83,vatika gurgaon,0.95,0,0,0,0,5.0,Relatively New,23,15.5,1445.086705202312
8166,flat,2,2,3,South,Sector 83,vatika gurgaon,0.98,0,0,0,0,5.0,Relatively New,23,15.5,1200.0979671809944
6534,flat,3,4,3+,East,Sector 106,paras dews,1.15,1,1,0,0,12.0,Relatively New,32,30.0,1760.0244872972146
6787,flat,3,2,3,North-East,Sector 69,tulip white,0.9,0,0,1,0,6.0,Relatively New,25,0.0,1326.0645351407102
8000,flat,4,4,3+,North-East,Sector 104,ats triumph,2.52,0,1,0,0,19.0,Relatively New,30,32.0,3150.0
8495,flat,3,4,3+,East,Sector 79,godrej,2.01,0,1,0,0,6.0,Relatively New,30,0.0,2366.0977045320774
8532,flat,3,4,3+,East,Sector 79,godrej,1.93,0,1,0,0,5.0,Relatively New,30,0.0,2262.0721987810593
8504,flat,3,3,3,North-East,Sector 79,godrej,1.28,0,0,0,0,7.0,Relatively New,30,0.0,1505.1740357478834
8511,flat,3,4,3+,North-East,Sector 79,godrej,1.91,0,1,0,0,7.0,Relatively New,30,0.0,2244.1546234285042
8524,flat,3,3,3,East,Sector 79,godrej,1.34,0,0,0,0,7.0,Relatively New,30,0.0,1572.0319099014548
12878,flat,3,3,3,East,Sector 109,ats kocoon,1.7,0,0,0,0,22.0,Relatively New,23,3.0,1320.0807578816587
15909,flat,3,3,3,North-East,Sector 66,emaar mgf the palm drive,3.5,0,1,0,0,7.0,Mid,30,48.0,2200.0125715004087
7870,flat,4,3,3,East,Sector 92,bestech park view sanskruti,1.83,0,1,0,0,8.0,Newly House,27,21.0,2325.2858958068614
8638,flat,3,4,3+,North-West,Sector 90,dlf new town heights,1.25,0,1,0,0,0.0,Old,12,31.5,1447.0942347765686
12000,flat,3,4,3+,South-West,Sector 83,emaar palm gardens,1.8,0,1,0,0,6.0,Relatively New,23,20.0,1500.0
9675,flat,3,3,3,North,Sector 83,emaar palm gardens,1.4,0,1,0,0,11.0,Relatively New,18,33.0,1447.0284237726098
11000,flat,2,2,3+,South,Sector 74,mm skywalk,1.54,0,0,0,1,22.0,Relatively New,26,9.0,1400.0
24489,flat,3,4,3+,North-West,Sector 53,vipul belmonte,6.0,0,1,0,1,6.0,Mid,7,49.5,2450.0796275878965
25866,flat,3,4,3+,South-East,Sector 54,dlf park place,4.85,0,1,0,0,25.0,Relatively New,7,47.0,1875.0483259877833
25920,flat,3,4,3+,West,Sector 54,dlf park place,4.86,0,1,0,0,7.0,Relatively New,9,31.5,1875.0
20900,flat,3,3,3+,North-West,Sector 48,central park resorts,5.15,0,1,0,0,8.0,Mid,17,58.5,2464.114832535885
24926,flat,4,4,3+,North-East,Sector 48,central park resorts,9.3,1,1,1,0,10.0,Mid,16,62.5,3731.043889914146
10022,flat,3,4,2,,Sector 48,bestech park view city,1.78,1,0,1,0,5.0,Relatively New,19,0.0,1776.092596288166
12785,flat,3,3,3,,Sector 49,vatika city,1.79,0,1,0,0,9.0,Old,15,0.0,1400.0782166601487
9600,flat,3,3,2,South,Sector 55,siddhi vinayak apartments,1.44,0,0,0,1,6.0,Mid,8,24.5,1500.0
8594,flat,4,3,3+,North,Sector 56,madhur jeevan apartments,1.59,0,0,0,1,3.0,Old,8,23.0,1850.127996276472
11055,flat,4,4,3+,East,Sector 56,the lions cghs,1.99,0,0,1,1,4.0,Old,18,27.5,1800.0904568068747
8324,flat,3,3,2,South,Sector 56,professors enclave cghs,1.54,0,1,1,0,6.0,Old,19,18.5,1850.072080730418
8424,flat,3,2,3,South,Sector 56,guru gram haryana cghs,1.39,0,1,1,0,6.0,Old,16,21.5,1650.0474833808164
7565,flat,3,3,3+,South,Sector 56,park view apartment,1.74,0,1,1,0,2.0,Old,23,25.5,2300.0660938532715
10534,flat,2,2,3,East,Sector 102,shapoorji pallonji joyville gurugram,1.28,0,0,0,0,10.0,Relatively New,9,0.0,1215.1129675337004
8000,flat,3,4,3+,South-West,Sector 109,ats tourmaline,1.72,0,1,0,0,7.0,Relatively New,31,13.0,2150.0
8571,flat,3,3,3+,North-East,Sector 109,ats tourmaline,1.5,0,0,0,0,7.0,Relatively New,29,24.0,1750.0875043752187
10307,flat,2,2,3,North-East,Sector 102,shapoorji pallonji joyville gurugram,1.41,0,0,0,1,0.0,Relatively New,9,0.0,1368.0023285146017
16666,flat,3,3,2,North-West,Sultanpur,empire estate,3.5,0,1,0,0,3.0,Mid,30,28.5,2100.0840033601344
6976,flat,3,4,3+,North-West,Sector 109,ats tourmaline,1.5,0,1,0,0,4.0,Relatively New,14,19.5,2150.229357798165
6744,flat,3,4,3+,North-West,Sector 109,ats tourmaline,1.45,0,1,0,0,4.0,Relatively New,16,18.0,2150.05931198102
7574,flat,4,4,3,North,Sector 85,ss the leaf,2.13,0,0,0,0,2.0,Relatively New,7,18.0,2812.2524425666757
8305,flat,3,4,3,North,Sector 85,ss the leaf,2.0,0,1,0,0,6.0,Relatively New,7,18.0,2408.187838651415
7467,flat,4,4,3,North,Sector 85,ss the leaf,2.1,1,1,1,0,7.0,Relatively New,7,18.0,2812.3744475693047
7574,flat,4,4,3,North,Sector 85,ss the leaf,2.13,0,0,0,0,6.0,Relatively New,7,18.0,2812.2524425666757
7179,flat,2,2,3,South-East,Sector 85,ss the leaf,1.25,0,0,0,0,10.0,Relatively New,9,12.0,1741.189580721549
7225,flat,2,2,3,South-East,Sector 83,ss the leaf,1.19,0,0,0,0,4.0,Relatively New,9,12.0,1647.0588235294117
7001,flat,2,2,3,East,Sector 85,ss the leaf,1.17,0,0,0,0,11.0,Relatively New,9,12.0,1671.1898300242822
7432,flat,4,4,3,South-East,Sector 85,ss,2.09,1,1,1,0,8.0,Relatively New,9,18.0,2812.1636167922497
7716,flat,4,4,3,North,Sector 85,ss,2.17,1,1,1,0,7.0,Relatively New,7,18.0,2812.3379989631935
7610,flat,4,4,3,North,Sector 85,ss,2.14,1,1,1,0,6.0,Relatively New,7,18.0,2812.0893561103812
7467,flat,4,4,3,North-West,Sector 85,ss,2.1,0,0,0,0,2.0,Relatively New,7,18.0,2812.3744475693047
8222,flat,3,4,3,West,Sector 85,ss,1.98,0,0,0,0,6.0,Relatively New,8,18.0,2408.1731938701046
7122,flat,2,2,3,West,Sector 85,ss the leaf,1.24,0,0,0,0,10.0,Relatively New,9,12.0,1741.0839651783208
7170,flat,2,2,3,West,Sector 85,ss,1.18,0,0,0,0,4.0,Relatively New,9,12.0,1645.7461645746164
7151,flat,2,2,3,North-East,Sector 85,ss,1.2,0,0,0,0,15.0,Relatively New,9,12.0,1678.0869808418404
7121,flat,2,2,3,West,Sector 85,ss,1.19,0,0,0,0,11.0,Relatively New,9,12.0,1671.1136076393766
11578,flat,3,3,3,South,Sector 49,orchid petals,2.09,0,0,0,0,0.0,Relatively New,9,0.0,1805.1476939022284
11887,flat,3,3,3,North-East,Sector 49,orchid petals,2.45,1,0,0,0,0.0,Relatively New,9,0.0,2061.075124085135
10969,flat,3,3,3,North,Sector 49,orchid petals,2.23,0,0,0,1,14.0,Relatively New,9,0.0,2033.0020968183062
11835,flat,5,6,3+,South-East,Sector 49,orchid petals,4.21,0,1,1,0,14.0,Relatively New,8,0.0,3557.2454583861427
11700,flat,5,4,3+,East,Sector 49,orchid petals,4.16,1,1,0,0,14.0,Relatively New,9,0.0,3555.5555555555557
10984,flat,5,5,3+,West,Sector 49,orchid petals,4.52,1,1,1,0,14.0,Mid,9,0.0,4115.076474872541
6551,flat,2,2,3,East,Sector 79,godrej aria,0.95,0,0,0,0,5.0,Relatively New,30,13.5,1450.160280873149
11219,flat,2,3,3,South,Sector 66,ireo uptown,1.5,0,1,0,1,1.0,Relatively New,19,33.5,1337.0175594972814
13058,flat,4,4,3+,North-West,Sector 59,raisina residency,5.0,1,1,1,0,13.0,Relatively New,30,34.5,3829.0703017307396
16032,flat,4,5,3+,West,Sector 72,tata primanti,4.0,0,1,0,0,22.0,Relatively New,30,31.5,2495.0099800399203
6715,flat,2,2,2,North,Sector 93,signature global orchard avenue,0.365,0,0,0,0,6.0,Relatively New,11,0.0,543.5591958302308
6786,flat,4,4,3+,North,Sector 81,bestech park view grand spa,4.7,0,1,0,0,19.0,Relatively New,29,31.5,6926.024167403478
10626,flat,2,2,2,North-East,Sector 81,bestech park view ananda,0.95,0,0,0,0,2.0,Relatively New,24,17.5,894.0335027291549
6387,flat,2,2,2,North,Sector 93,signature global orchard avenue,0.38,0,0,0,0,7.0,Relatively New,9,0.0,594.9585094723658
6051,flat,3,3,3,North,Sector 83,vatika gurgaon,1.1,0,1,0,0,12.0,Relatively New,18,14.5,1817.8813419269543
7568,flat,3,4,3,South,Sector 92,bestech park view sanskruti,1.55,0,1,0,0,16.0,Relatively New,18,22.0,2048.097251585624
9687,flat,3,3,3,,Sector 92,bestech park view sanskruti,1.55,0,1,0,0,17.0,Relatively New,18,40.5,1600.0825849076082
8333,flat,4,5,3+,North,Sector 92,bestech park view sanskruti,2.0,0,1,0,0,12.0,Relatively New,18,20.0,2400.0960038401536
14603,flat,3,4,3+,East,Sector 81,dlf the ultima,2.3,0,1,0,0,27.0,Relatively New,24,26.5,1575.0188317469012
7467,flat,4,5,3+,East,Sector 85,ss the leaf,2.1,0,0,0,0,9.0,Relatively New,21,29.5,2812.3744475693047
4545,flat,3,3,1,North-West,Sector 83,vatika lifestyle homes,1.3,0,0,0,0,6.0,Relatively New,19,18.0,2860.2860286028604
6319,flat,2,2,1,South,Sector 81,signature global synera,0.4,0,0,0,0,12.0,Relatively New,9,10.5,633.0115524608324
15102,flat,3,4,3+,North,Sector 72,tata primanti,3.3,0,1,0,0,15.0,Newly House,32,54.0,2185.1410409217324
8461,flat,2,2,2,West,Sector 70,shree vardhman victoria,1.1,1,0,0,0,0.0,Newly House,9,15.0,1300.082732537525
9677,flat,2,2,3+,East,Sector 85,ss the leaf,1.2,0,0,0,0,9.0,Relatively New,27,17.0,1240.0537356618786
10924,flat,4,5,3+,South,Sector 85,ss the leaf,2.15,0,1,0,0,6.0,Relatively New,27,28.0,1968.1435371658733
11869,flat,3,4,3,West,Sector 85,ss the leaf,2.0,0,1,0,0,5.0,Relatively New,27,22.5,1685.0619260257815
8720,flat,3,4,3+,North,Sector 85,ss the leaf,2.1,0,1,0,0,6.0,Relatively New,27,22.5,2408.256880733945
10452,flat,2,2,3+,West,Sector 85,ss the leaf,1.2,0,0,0,0,2.0,Relatively New,27,17.0,1148.105625717566
7779,flat,2,2,3+,East,Sector 85,ss the leaf,1.3,0,0,0,0,16.0,Relatively New,27,17.0,1671.1659596349145
10483,flat,2,2,3+,East,Sector 85,ss the leaf,1.3,0,0,0,0,10.0,Relatively New,27,17.0,1240.1030239435277
7317,flat,2,2,3+,East,Sector 85,ss the leaf,1.2,0,0,0,0,14.0,Relatively New,26,17.0,1640.0164001640017
6318,flat,2,2,3+,South-East,Sector 85,ss the leaf,1.1,0,0,0,0,3.0,Relatively New,26,17.0,1741.0572966128523
10888,flat,2,2,3+,East,Sector 85,ss the leaf,1.25,0,0,0,0,17.0,Relatively New,27,18.5,1148.0529022777368
10017,flat,2,2,3+,East,Sector 85,ss the leaf,1.15,0,0,0,0,18.0,Relatively New,27,17.0,1148.0483178596387
10257,flat,3,4,3+,North-East,Sector 70A,aipl zen residences,1.75,0,0,0,1,20.0,Relatively New,9,51.5,1706.1518962659648
8461,flat,3,5,3,North-East,Sector 70,shree vardhman victoria,1.65,0,1,1,0,6.0,Relatively New,32,25.0,1950.1240988062877
10408,flat,4,4,3+,East,Sector 104,puri emerald bay,2.55,0,1,0,0,5.0,Relatively New,9,24.0,2450.0384319754035
13425,flat,4,4,3+,East,Sector 72,tata primanti,3.9,0,1,0,1,39.0,Relatively New,9,24.0,2905.027932960894
8674,flat,2,2,3,West,Sector 68,mm sierra,1.08,0,0,0,0,1.0,Relatively New,30,30.0,1245.1002997463684
9230,flat,3,3,3+,North-East,Sector 68,mm ikonic,1.8,0,0,0,0,18.0,Relatively New,27,46.5,1950.1625135427953
9076,flat,2,2,3,West,Sector 68,mm sierra,1.13,0,0,0,0,9.0,Relatively New,30,30.0,1245.0418686646099
9128,flat,3,3,3+,South,Sector 68,mm ikonic,1.78,0,0,0,0,27.0,Relatively New,27,46.5,1950.0438212094655
8986,flat,2,2,3,North-East,Sector 68,mm sierra,1.1,0,0,0,0,1.0,Relatively New,28,35.5,1224.1264188738037
11627,flat,3,3,3+,North-East,Sector 70A,aipl the peaceful homes,2.5,0,0,0,1,15.0,Relatively New,30,40.5,2150.16771308162
7641,flat,3,4,3,South-East,Sector 85,ss the leaf,1.84,0,0,1,0,8.0,Relatively New,27,22.0,2408.061772019369
10094,flat,2,3,3,North,Sector 85,ss the leaf,1.18,0,0,1,0,12.0,Relatively New,27,29.0,1169.0112938379236
8358,flat,3,3,3,East,Sector 70,shree vardhman victoria,1.63,0,1,0,1,5.0,Newly House,9,15.0,1950.227327111749
7817,flat,4,5,3+,South,Sector 102,adani mk oyster grande,2.5,0,1,0,0,5.0,Relatively New,21,6.5,3198.1578610720226
6141,flat,3,4,3+,South,Sector 107,mm woodshire,1.45,0,1,0,0,7.0,Relatively New,18,22.5,2361.178961081257
6825,flat,3,3,3+,South,Sector 108,experion the heartsong,1.2,1,0,0,0,10.0,Relatively New,20,15.0,1758.2417582417581
