area,property_type,bedRoom,bathroom,balcony,sector,Price,Study_room,Servant_room,Pooja_room,Other,floor,age,feature_score,furnish_score
3500.13,house,5,3,3,Vishnu Garden,1.35,0,0,0,0,Mid Floor,Mid,Low,Low
2160.03,house,3,3,2,Sushant Lok Phase,4.7,0,1,0,1,Low Floor,Old,Low,Unfurnished
2673.18,house,2,2,2,Devilal Colony,0.22,0,0,0,0,Low Floor,Mid,Low,Unfurnished
4293.09,house,5,3,No,Laxman Vihar,0.5,0,0,0,0,Low Floor,Mid,Low,Low
1431.02,house,10,6,3+,Ravi Nagar,1.25,0,0,0,0,Mid Floor,Old,Low,Unfurnished
1800.08,house,1,1,2,Mianwali Colony,1.7,0,0,0,0,Low Floor,Old,Low,Unfurnished
3000.0,house,4,4,1,Palam Vihar,6.0,0,0,0,0,Low Floor,Relatively New,Low,Unfurnished
1499.97,house,4,4,No,55,2.8,0,0,0,0,Low Floor,Old,Low,Unfurnished
2673.2699999999995,house,1,1,No,Sohna,0.075,0,0,0,0,Low Floor,Relatively New,Low,Unfurnished
1439.97,house,3,3,2,38,3.5,0,0,0,0,Low Floor,Relatively New,Low,Unfurnished
1458.04,house,4,2,2,Saraswati Vihar,2.58,0,0,0,0,Low Floor,Mid,Low,Unfurnished
3950.0,house,4,4,3+,63,8.5,0,0,0,0,High Floor,Newly House,Low,Low
971.97,house,8,3,2,Surya Vihar,0.6,0,0,0,0,Mid Floor,Old,Low,Medium
1800.0,house,4,3,1,Ravi Nagar,1.1,0,0,0,0,Low Floor,Old,Low,Unfurnished
1800.12,house,9,5,2,Subhash Nagar,2.5,0,0,1,0,Low Floor,Old,Low,Unfurnished
1722.19,house,3,2,2,38,3.5,0,0,0,0,Low Floor,Mid,Low,Unfurnished
1448.99,house,2,2,2,56,2.95,0,0,0,0,Low Floor,Mid,Low,Low
1200.07,house,3,2,2,105,0.7,0,0,0,0,Low Floor,Mid,Low,Low
992.0499999999998,house,5,4,2,Jyoti Park,1.16,0,0,0,1,Mid Floor,Mid,Low,Low
5999.93,house,6,5,2,Dlf Phase,16.0,0,0,0,0,Mid Floor,Relatively New,Low,Low
1600.0,house,12,12,3+,Malibu Town,8.5,0,0,0,0,Mid Floor,Newly House,High,High
5000.0,house,5,6,3+,28,8.95,0,0,0,0,Mid Floor,Mid,Low,Unfurnished
3510.0,house,9,9,3+,C Block Sushant Lok Phase,14.0,0,1,0,0,Mid Floor,Mid,Low,Unfurnished
603.0,house,5,2,2,Bhim Nagar,0.85,0,0,1,0,Low Floor,Old,Low,Unfurnished
2970.0,house,4,5,No,Jyoti Park,1.35,0,0,0,0,Mid Floor,Mid,Low,Low
4860.98,house,6,6,No,Nirvana Country,13.2,0,0,0,0,Low Floor,Mid,Low,Unfurnished
4140.22,house,9,9,3+,12,6.0,0,0,0,0,Mid Floor,Old,Low,Unfurnished
3239.91,house,4,4,3,Laxman Vihar,0.51,0,0,0,0,Mid Floor,Newly House,Low,Unfurnished
990.01,house,6,4,1,Laxman Vihar,1.1,0,0,0,0,Low Floor,Mid,Low,Unfurnished
1900.13,house,5,5,3+,37D,2.5,0,0,0,0,Low Floor,Relatively New,Low,Unfurnished
8101.26,house,2,2,No,Baldev Nagar,0.53,0,0,0,0,Low Floor,Mid,Low,Low
1800.02,house,2,2,1,Shivpuri,2.0,0,0,0,0,Low Floor,Relatively New,Low,Low
8286.72,house,10,10,3+,56,8.0,1,1,1,0,Mid Floor,Relatively New,Medium,High
8423.460000000001,house,1,1,No,Rajiv Nagar,0.45,0,0,0,0,Low Floor,Mid,Low,Unfurnished
4050.09,house,2,2,1,Vishnu Garden,0.37,0,0,0,1,Low Floor,Mid,Low,Unfurnished
3500.13,house,10,6,3+,Bhondsi,1.35,0,0,0,0,Mid Floor,Old,Low,Unfurnished
900.0,house,2,2,No,105,0.5,0,0,0,0,Low Floor,Mid,Low,Unfurnished
4949.91,house,3,1,No,Arjun Nagar,0.62,0,0,0,0,Low Floor,Relatively New,Low,Unfurnished
2360.04,house,4,5,No,92,1.8,0,0,0,0,High Floor,Relatively New,Low,Low
3000.35,house,4,4,3+,108,1.7,0,0,0,0,Low Floor,Relatively New,Low,Low
1100.0,house,2,1,No,Ashok Vihar Phase,0.55,0,0,0,0,Low Floor,Relatively New,Low,Unfurnished
3000.0,house,6,1,No,Ashok Vihar Phase,1.5,0,0,0,0,Low Floor,Newly House,Low,Unfurnished
2360.29,house,3,2,No,109,1.55,0,0,0,0,Low Floor,Relatively New,Low,Low
1305.09,house,2,2,No,Garhi Harsaru,0.32,0,0,0,0,Mid Floor,Mid,Low,Low
585.01,house,4,2,2,Laxman Vihar,0.65,0,0,0,0,Low Floor,Mid,Low,Medium
5022.0,house,4,6,1,Arjun Nagar,1.6,0,0,0,0,Mid Floor,Relatively New,Low,Unfurnished
4050.0,house,2,1,1,Madanpuri,0.95,0,0,0,0,Mid Floor,Newly House,Low,Low
5133.33,house,5,6,3+,82A,3.85,0,0,0,0,Mid Floor,Relatively New,Low,Low
5508.18,house,3,2,1,Bhim Nagar,0.66,0,0,0,0,Low Floor,Old,Low,Unfurnished
3330.0,house,4,4,2,Surat Nagar,0.45,0,0,0,0,Mid Floor,Mid,Low,High
1136.88,house,3,2,2,New Palam Vihar,1.0,0,0,1,0,Low Floor,Old,Low,Unfurnished
1130.02,house,3,3,No,Laxman Vihar,0.85,0,0,0,0,Low Floor,Mid,Low,Low
8100.0,house,3,2,No,Baldev Nagar,0.45,0,0,0,0,Low Floor,Mid,Low,Low
3659.75,house,5,5,No,39,5.15,0,0,0,0,Low Floor,Relatively New,Low,Low
2500.0,house,5,5,No,14,6.5,0,0,0,0,Mid Floor,Mid,Low,Unfurnished
1440.03,house,6,5,3,17,3.5,0,0,0,0,Mid Floor,Old,Low,Unfurnished
6999.9,house,9,9,No,Dlf Phase,13.5,0,0,0,0,Low Floor,Relatively New,Low,Low
2518.34,house,9,9,3+,Palam Vihar,5.7,0,0,1,0,Mid Floor,Mid,Low,High
1242.0,house,1,1,No,Sushant Lok Phase,3.3,0,0,0,0,Low Floor,Under Construction,Low,Unfurnished
1575.02,house,4,2,2,Krishna Colony,1.75,0,0,0,1,Low Floor,Old,Low,Low
1170.05,house,4,2,2,3,0.75,0,0,0,0,Low Floor,Old,Low,Low
2367.0,house,8,8,3+,12A,3.5,1,1,1,0,Mid Floor,Relatively New,Low,High
5427.0,house,4,1,No,3,0.92,0,0,0,0,Low Floor,Under Construction,Low,Low
1800.03,house,8,4,3+,Laxman Vihar,1.1,0,0,0,0,Low Floor,Old,Low,Unfurnished
4320.0,house,4,4,2,6,0.75,0,0,0,0,Low Floor,Mid,Low,Low
1440.0,house,2,3,No,Laxman Vihar,1.25,0,0,0,0,Low Floor,Mid,Low,Low
2367.03,house,4,3,2,10A,4.25,0,0,0,0,Low Floor,Mid,Low,Unfurnished
4206.6900000000005,house,1,1,1,3A,0.37,0,0,0,0,Low Floor,Relatively New,Low,Unfurnished
2430.0,house,4,4,No,54,5.7,0,0,0,0,Low Floor,Mid,Low,Low
900.0,house,13,6,3+,Surat Nagar,0.8,1,1,1,1,Mid Floor,Mid,Low,Unfurnished
5400.0,house,3,2,1,70A,2.1,0,0,0,0,Mid Floor,Newly House,Low,Low
1100.0,house,5,4,2,Ashok Vihar Phase,1.1,0,0,0,0,Low Floor,Relatively New,Low,Unfurnished
4050.0,house,5,3,2,Subhash Nagar,0.6,0,0,0,1,Mid Floor,Mid,Low,Unfurnished
4843.710000000001,house,4,4,3+,Sohna Road,1.2,0,0,0,0,Mid Floor,Old,Low,Medium
3240.0,house,4,4,No,Dlf Phase,4.5,0,0,0,0,Mid Floor,Old,Low,Low
2700.03,house,4,4,No,Garhi Harsaru,3.0,0,0,0,0,Low Floor,Mid,Low,Unfurnished
3239.95,house,4,6,3,48,8.5,0,1,1,1,Mid Floor,Old,Low,Unfurnished
3240.09,house,7,4,3+,Saraswati Vihar,0.75,0,0,0,0,Mid Floor,Mid,Low,Low
1710.0,house,9,6,2,Jacobpura,6.0,0,0,0,0,Low Floor,Old,Low,Low
802.03,house,4,4,No,Arjun Nagar,0.82,0,0,0,0,Low Floor,Relatively New,Low,Low
3500.76,house,3,2,1,Rajendra Park,1.15,0,0,0,0,Low Floor,Mid,Low,Low
2250.0,house,3,3,3,67,1.85,0,0,0,0,Low Floor,Mid,Low,Unfurnished
3132.02,house,6,6,3+,63A,8.5,0,0,1,0,Mid Floor,Under Construction,Low,Unfurnished
8100.81,house,2,1,2,Ashok Vihar Phase,0.5,0,0,0,0,Low Floor,Old,Low,Low
2430.06,house,4,4,2,Dlf Phase,5.75,0,1,0,0,Mid Floor,Under Construction,High,High
2645.95,house,5,5,3+,53,4.65,0,0,0,0,Low Floor,Mid,Low,High
5021.82,house,3,3,1,Devilal Colony,0.6,0,0,0,0,Low Floor,Relatively New,Low,Low
4860.0,house,14,14,3+,Dlf Phase,3.2,0,0,0,0,Mid Floor,Relatively New,Low,High
513.0,house,3,3,1,Laxman Vihar,0.6,0,0,0,1,Low Floor,Old,Low,Low
8280.27,house,3,5,3+,104,1.95,0,0,0,0,Low Floor,Mid,Low,Unfurnished
2429.99,house,5,6,3+,109,6.1,0,1,0,0,Low Floor,Mid,Low,Unfurnished
3240.0,house,5,3,3,Bhim Nagar,0.5,0,0,0,0,Mid Floor,Old,Low,Low
1337.43,house,3,1,No,Manesar,2.0,0,0,0,0,Mid Floor,Mid,Low,Unfurnished
8100.09,house,8,8,3+,Saraswati Vihar,2.1,0,0,0,1,Mid Floor,Mid,Low,High
1423.04,house,3,3,2,89,1.25,1,0,0,1,Low Floor,Under Construction,Low,Unfurnished
1000.0,house,6,2,3,Maruti Kunj,0.65,0,0,0,0,Low Floor,Mid,Low,Unfurnished
3239.98,house,5,6,No,Nirvana Country,11.5,0,0,0,0,Low Floor,Mid,Low,Low
785.07,house,5,4,3,Rajiv Nagar,0.9,1,1,1,1,Mid Floor,Mid,Low,Unfurnished
640.04,house,5,4,3,Laxman Vihar,0.75,0,0,0,0,Low Floor,Mid,Low,Unfurnished
1125.05,house,3,3,1,Rajendra Park,1.3,0,0,0,0,Low Floor,Mid,Low,Unfurnished
864.0,house,2,2,1,Surat Nagar,0.48,1,0,1,1,Low Floor,Newly House,Low,Medium
1755.29,house,5,3,No,3,0.68,0,0,0,0,Low Floor,Under Construction,Low,Low
1979.94,house,7,2,No,3,1.5,0,0,0,0,Low Floor,Under Construction,Low,Unfurnished
1124.96,house,3,3,1,Rajendra Park,1.3,0,0,0,0,Low Floor,Mid,Low,Unfurnished
5021.82,house,2,2,1,Devilal Colony,0.6,0,0,0,0,Low Floor,Mid,Low,Unfurnished
3149.99,house,4,4,3+,14,6.5,0,0,0,0,Low Floor,Mid,Low,Unfurnished
8100.63,house,2,2,1,Patel Nagar,1.07,0,1,0,0,Low Floor,Old,Low,Unfurnished
1215.0,house,6,6,3+,Laxmi Garden,2.1,0,0,0,0,Mid Floor,Relatively New,Low,Low
1426.0,house,2,2,2,31,4.6,0,0,0,0,Low Floor,Mid,Low,Unfurnished
8100.09,house,3,4,2,Ashok Vihar Phase,1.0,0,0,0,0,Low Floor,Relatively New,Low,Unfurnished
900.02,house,6,4,1,Rajendra Park,1.1,0,0,0,0,Low Floor,Mid,Low,Unfurnished
1799.99,house,4,3,2,69,2.95,0,0,1,1,Mid Floor,Newly House,Medium,High
1460.04,house,6,4,3+,31,4.6,0,0,0,1,Mid Floor,Old,Low,Unfurnished
3240.09,house,2,2,1,Ravi Nagar,0.35,0,0,0,0,Low Floor,Old,Low,Unfurnished
1170.05,house,12,9,1,Laxmi Garden,1.5,1,1,1,1,Mid Floor,Relatively New,Medium,High
3915.0,house,8,10,3+,Dlf Phase,10.0,0,0,0,0,Low Floor,Old,Low,Low
5200.0,house,4,5,2,Palam Vihar,5.2,0,0,0,0,Low Floor,Old,Low,Low
4049.91,house,1,1,No,Laxman Vihar,0.4,0,0,0,0,Low Floor,Mid,Low,Unfurnished
4500.0,house,3,3,1,Surat Nagar,0.62,0,0,0,1,Low Floor,Mid,Low,High
540.02,house,5,3,2,Laxman Vihar Phase,0.5,0,0,0,0,Mid Floor,Old,Low,Unfurnished
5427.0,house,4,4,3,Laxman Vihar Phase,0.92,0,0,0,1,Mid Floor,Mid,Low,Medium
1440.0,house,6,6,3+,17,3.5,0,0,0,0,Mid Floor,Relatively New,Low,Unfurnished
1314.0,house,5,4,3,Laxman Vihar,0.8,0,0,0,0,Mid Floor,Under Construction,Low,Unfurnished
1053.0,house,2,3,2,Sohna,1.5,1,0,1,0,Low Floor,Newly House,Medium,High
3533.85,house,3,5,3+,103,2.25,0,0,0,0,Mid Floor,Relatively New,Low,Unfurnished
3618.04,house,5,6,3+,Dlf Phase,13.5,0,0,0,1,Mid Floor,Old,Low,High
4455.0,house,12,4,3,Rajiv Nagar,0.5,0,0,0,0,Mid Floor,Old,Low,Unfurnished
1800.08,house,1,1,1,Mianwali Colony,1.7,0,1,0,0,Low Floor,Old,Low,Unfurnished
8100.0,house,3,2,1,Baldev Nagar,0.45,0,0,0,1,Low Floor,Old,Low,Low
1185.54,house,6,2,1,Rajendra Park,1.2,0,0,0,0,Low Floor,Old,Low,Unfurnished
1800.0,house,4,3,1,Patel Nagar,1.8,0,0,0,0,Low Floor,Old,Low,Medium
1735.71,house,5,3,2,67,1.5,0,0,0,0,Low Floor,Newly House,Low,Low
4860.36,house,2,2,No,Palam Vihar Extension,0.35,0,0,0,0,Low Floor,Newly House,Low,Unfurnished
7380.36,house,2,2,1,3A,0.55,0,0,0,0,Low Floor,Mid,Low,Unfurnished
1577.07,house,13,13,3+,38,4.3,0,0,0,0,Mid Floor,Relatively New,Low,High
3888.09,house,1,1,1,Laxman Vihar,0.4,0,0,0,0,Low Floor,Mid,Low,Unfurnished
2520.16,house,4,4,No,67,3.0,0,0,0,0,Mid Floor,Mid,Low,Low
4211.82,house,3,3,3,Rajendra Park,0.4275,0,0,0,0,Low Floor,Relatively New,Low,Low
4050.09,house,2,3,1,Arjun Nagar,0.32,0,0,0,0,Low Floor,Relatively New,Low,Unfurnished
5279.58,house,2,1,1,Laxman Vihar Phase,0.47,0,0,0,0,Low Floor,Mid,Low,Unfurnished
2700.0,house,9,9,3+,52,5.5,0,1,1,1,Mid Floor,Mid,Low,High
5400.0,house,3,5,3,Madanpuri,0.75,0,0,0,0,Mid Floor,Mid,Low,Medium
700.06,house,4,2,1,Surat Nagar,0.71,0,0,0,0,Low Floor,Newly House,Low,Unfurnished
4000.0,house,4,3,3+,103,3.25,0,0,0,0,High Floor,Under Construction,Low,Unfurnished
3240.09,house,4,4,2,Jacobpura,0.525,0,0,0,0,Mid Floor,Relatively New,Low,Unfurnished
1350.0,house,5,3,3+,7,2.3,1,1,1,0,Mid Floor,Old,Low,Low
1300.05,house,10,7,3,Rajiv Nagar,1.5,0,0,0,0,Mid Floor,Mid,Low,Unfurnished
1104.57,house,5,5,1,Mianwali Colony,1.35,0,0,0,0,Mid Floor,Old,Low,Unfurnished
1080.01,house,5,5,1,Dayanand Colony,1.25,0,0,1,0,Low Floor,Newly House,Low,Low
4859.91,house,4,2,2,Dlf Phase,1.44,0,0,0,0,Low Floor,Old,Low,Unfurnished
4050.0,house,2,2,2,Laxman Vihar,0.5,1,1,1,1,Low Floor,Newly House,Low,Low
1215.07,house,9,7,3+,Palam Vihar Extension,1.0,0,0,1,0,Mid Floor,Mid,Low,Medium
4200.08,house,9,9,3+,23A,5.5,0,1,0,1,Mid Floor,Mid,Low,High
1799.97,house,4,3,3,Saraswati Vihar,5.5,0,0,1,1,Low Floor,Old,Low,Medium
674.99,house,5,3,1,Laxman Vihar,0.8,0,0,0,0,Low Floor,Mid,Low,Medium
1467.03,house,6,4,2,47,4.3,0,0,0,1,Low Floor,Mid,Low,Unfurnished
800.0,house,5,5,3,11,0.9,0,0,0,0,Mid Floor,Relatively New,Low,Unfurnished
1069.64,house,4,4,3,Dlf Phase,3.25,0,0,0,0,Mid Floor,Old,Low,Unfurnished
4050.18,house,1,1,1,Laxman Vihar,0.38,0,0,0,0,Low Floor,Mid,Low,Unfurnished
1872.04,house,3,3,1,Mianwali Colony,3.71,0,0,1,0,Mid Floor,Mid,Low,Medium
7251.226666666666,house,10,10,3+,Dlf Phase,13.0,0,0,0,0,Low Floor,Old,Low,Low
4725.0,house,2,2,1,Palam Vihar Extension,0.4,0,0,0,0,Low Floor,Relatively New,Low,Low
504.0,house,4,4,No,Rajendra Park,0.55,0,0,0,0,Low Floor,Mid,Low,Low
963.03,house,5,3,2,New Colony,1.3,0,0,0,0,Mid Floor,Old,Low,Low
8631.720000000001,house,2,2,3,92,0.75,0,0,0,0,Low Floor,Relatively New,Low,Low
4860.45,house,1,1,2,5,0.3,0,0,0,0,Low Floor,Newly House,Low,Unfurnished
1052.99,house,2,3,2,Sohna,1.55,1,0,1,0,Low Floor,Under Construction,Low,High
564.97,house,5,1,No,Garhi Harsaru,0.32,0,0,0,0,Low Floor,Mid,Low,Unfurnished
2025.01,house,5,4,1,11,4.0,0,0,0,0,Low Floor,Mid,Low,Low
450.0,house,2,2,2,Rajendra Park,0.38,0,0,0,0,Low Floor,Mid,Low,Low
3240.0,house,5,6,3+,Nirvana Country,12.0,0,0,0,0,Mid Floor,Mid,Low,Low
1260.0,house,2,1,No,31,8.0,0,0,0,0,Low Floor,Mid,Low,Low
4500.0,house,1,1,1,8,0.45,0,0,0,0,Mid Floor,Mid,Low,Unfurnished
2700.27,house,7,3,No,11,1.2,0,0,0,0,Mid Floor,Mid,Low,Unfurnished
1600.0,house,4,2,2,6,0.4,0,0,0,0,Low Floor,Mid,Low,Unfurnished
1499.93,house,1,1,No,Ashok Vihar Phase,1.0,0,0,0,0,Low Floor,Relatively New,Low,Low
1052.95,house,3,3,No,Laxman Vihar,0.7,0,0,0,0,Low Floor,Mid,Low,Unfurnished
2700.1,house,6,4,2,Shivaji Nagar,3.08,0,0,0,0,Low Floor,Old,Low,Low
1458.01,house,2,2,No,56,2.95,0,0,0,0,Low Floor,Relatively New,Low,Low
4499.94,house,6,5,3+,33,8.0,0,0,0,0,Mid Floor,Relatively New,Low,Unfurnished
3239.96,house,4,3,No,82,6.5,0,0,0,0,Low Floor,Relatively New,Low,Unfurnished
2610.06,house,7,7,No,7,3.0,0,0,0,0,Mid Floor,Old,Low,Low
3131.97,house,6,5,3+,52,8.0,0,0,0,0,Mid Floor,Mid,Low,Low
2227.98,house,6,6,2,12A,2.75,0,0,0,0,Low Floor,Mid,Low,Unfurnished
1331.99,house,5,3,No,7,2.25,0,0,0,0,Low Floor,Old,Low,Unfurnished
1812.5,house,3,2,1,Gandhi Nagar,1.45,0,0,0,0,Low Floor,Relatively New,Low,Unfurnished
7330.87,house,5,4,3+,108,10.5,0,0,0,0,Low Floor,Relatively New,Low,Unfurnished
8100.45,house,3,3,3,Jacobpura,0.38,0,0,0,0,Mid Floor,Relatively New,Low,Unfurnished
4950.0,house,5,6,3,33,10.0,1,1,0,0,Mid Floor,Newly House,Low,Unfurnished
1728.02,house,7,6,3+,Malibu Town,4.6,0,0,0,0,Mid Floor,Mid,Low,High
8100.81,house,2,1,2,Sohna Road,0.5,0,0,0,0,Low Floor,Mid,Low,Unfurnished
7000.0,house,10,11,3+,39,7.0,0,0,1,0,Mid Floor,Relatively New,Low,High
3240.09,house,2,1,No,Jacobpura,0.35,0,0,0,0,Low Floor,Old,Low,Unfurnished
8028.09,house,1,1,2,39,1.6,0,0,0,0,Low Floor,Old,Low,Unfurnished
8020.89,house,2,1,No,Garhi Harsaru,0.29,0,0,0,0,Low Floor,Old,Low,Unfurnished
4050.27,house,2,2,No,Bhondsi,0.24,0,0,0,0,Low Floor,Relatively New,Low,Unfurnished
4000.0,house,6,4,No,Palam Vihar,5.0,0,0,0,0,Mid Floor,Old,Low,Low
7405.74,house,1,1,2,39,1.8,0,0,0,0,Mid Floor,Relatively New,Low,Unfurnished
1035.05,house,3,2,1,Bhondsi,0.44,0,0,1,1,Low Floor,Relatively New,Low,Unfurnished
4248.18,house,5,3,2,New Colony,0.83,0,0,0,0,Mid Floor,Old,Low,Unfurnished
1297.02,house,2,2,2,89,0.7,0,0,0,0,High Floor,Under Construction,Low,Low
1080.01,house,9,4,3,Palam Vihar Extension,0.98,0,0,0,0,Low Floor,Mid,Low,Unfurnished
6000.36,house,6,5,3+,48,3.35,0,0,0,0,Mid Floor,Mid,Low,Low
1349.82,house,3,4,No,Laxman Vihar,0.475,0,0,0,0,Mid Floor,Mid,Low,Low
1072.0,house,5,4,2,Jyoti Park,1.2,0,0,0,0,Mid Floor,Mid,Low,Low
8100.0,house,10,5,3+,Rajiv Nagar,9.0,0,0,0,0,Mid Floor,Old,Low,Low
4426.3,house,5,5,3+,72,3.09,0,1,0,0,High Floor,Relatively New,Medium,High
4700.09,house,4,5,No,103,3.15,0,0,0,0,High Floor,Relatively New,Low,Unfurnished
1800.08,house,3,3,No,12A,1.7,0,0,0,0,Low Floor,Mid,Low,Low
4499.81,house,6,7,No,1,4.75,0,0,0,0,Mid Floor,Mid,Low,Low
8100.18,house,2,3,No,9,1.65,0,0,0,0,Mid Floor,Mid,Low,Low
1742.87,house,4,4,3,92,0.85,0,0,0,0,Mid Floor,Relatively New,Low,Low
1000.0,house,3,3,No,Vishnu Garden,0.74,0,0,0,0,Low Floor,Mid,Low,Unfurnished
1156.03,house,4,3,2,1,1.85,0,0,0,0,Mid Floor,Mid,Low,Low
4500.0,house,2,1,No,Ashok Vihar Phase,0.4,0,0,0,0,Low Floor,Relatively New,Low,Unfurnished
900.04,house,5,3,3,Ashok Vihar Phase,0.85,0,0,0,0,Low Floor,Relatively New,Low,Low
6821.91,house,1,1,1,Jyoti Park,0.69,0,0,0,0,Low Floor,Mid,Low,Unfurnished
1100.04,house,2,2,No,6,0.85,0,0,0,0,Mid Floor,Mid,Low,Low
2844.02,house,6,8,3+,Dlf Phase,13.0,1,1,1,0,Low Floor,Relatively New,Low,High
1608.83,house,2,2,1,Subhash Nagar,1.4,0,0,0,0,Low Floor,Old,Low,Unfurnished
2699.97,house,10,5,3,Shivpuri,2.4,1,1,1,0,Low Floor,Old,Low,Medium
1241.98,house,1,1,No,C Block Sushant Lok Phase,3.35,0,0,0,0,Low Floor,Old,Low,Unfurnished
2160.03,house,3,2,No,Nirvana Country,7.0,0,0,0,0,Low Floor,Mid,Low,Low
1000.0,house,1,1,No,3A,0.6,0,0,0,0,Low Floor,Mid,Low,Low
1631.97,house,4,4,2,Shivpuri,2.43,1,0,1,0,Mid Floor,Old,Low,Unfurnished
3800.22,house,1,1,No,3,3.5,0,0,0,0,Low Floor,Under Construction,Low,Unfurnished
4500.0,house,1,1,No,110,0.34,0,0,0,0,Low Floor,Relatively New,Low,Low
713.06,house,6,4,1,6,0.75,0,0,0,0,Mid Floor,Mid,Medium,Low
6750.27,house,1,1,No,3A,0.55,0,0,0,0,Low Floor,Mid,Low,Low
864.09,house,4,2,No,Gandhi Nagar,0.7,0,0,0,0,Low Floor,Old,Low,Unfurnished
9000.58,house,3,3,No,Sohna Road,6.25,0,0,0,0,Low Floor,Mid,Low,Unfurnished
7614.18,house,4,4,2,Jacobpura,1.2,0,0,1,0,Low Floor,Relatively New,Low,Medium
1150.23,house,2,2,1,Sohna Road,0.49,0,0,0,0,Mid Floor,Newly House,Low,Unfurnished
4050.0,house,5,3,2,86,0.42,0,0,0,0,Mid Floor,Relatively New,Low,Unfurnished
1081.0,house,3,1,No,36,0.75,0,0,0,0,Low Floor,Newly House,Low,Low
2250.08,house,10,1,No,11,3.5,0,0,0,0,Low Floor,Newly House,Low,Low
1350.01,house,5,5,3+,Dlf Phase,4.5,0,0,0,0,Low Floor,Old,Low,Unfurnished
1538.67,house,1,1,No,37D,1.16,0,0,0,0,Low Floor,Relatively New,Low,Low
8100.0,house,3,4,3,Ashok Vihar,0.9,0,0,0,1,Mid Floor,Mid,Low,Medium
6705.09,house,2,2,2,76,0.75,0,0,0,0,High Floor,Under Construction,Low,Unfurnished
960.0,house,7,4,2,5,0.96,0,0,1,0,Mid Floor,Mid,Low,Medium
1350.0,house,5,5,3+,Sohna Road,1.35,0,0,0,0,Mid Floor,Relatively New,Low,Unfurnished
4500.0,house,2,1,1,Laxman Vihar,0.65,0,0,0,0,Mid Floor,Mid,Low,Unfurnished
8261.73,house,2,2,3,36,0.6579999999999999,0,0,0,0,Mid Floor,Newly House,Low,Unfurnished
2250.05,house,1,1,No,14,4.6,0,0,0,0,Low Floor,Old,Low,Unfurnished
4860.0,house,3,3,3+,Sushant Lok Phase,1.9,0,0,0,0,Mid Floor,Old,Low,High
2385.12,house,3,3,2,63,1.5,0,0,0,0,Low Floor,Newly House,Low,Low
1400.01,house,5,4,3,Shivaji Nagar,2.5,0,0,0,0,Low Floor,Old,Low,Unfurnished
5400.27,house,5,5,3+,Dwarka Expressway Gurgaon,0.85,0,0,0,0,Mid Floor,Newly House,Low,Unfurnished
5812.47,house,9,9,3,54,2.0,0,1,0,0,High Floor,Relatively New,Low,High
8100.81,house,1,1,No,Palam Vihar Extension,0.7,0,0,0,0,Low Floor,Mid,Low,Low
4293.09,house,5,3,2,New Colony,0.89,0,0,0,0,Low Floor,Old,Low,Unfurnished
6867.63,house,1,1,No,69,0.8,0,0,0,0,Low Floor,Newly House,Low,Low
1095.12,house,1,1,No,81,0.89,0,0,0,0,Low Floor,Relatively New,Low,Low
2680.0,house,1,1,No,108,1.34,0,0,0,0,Low Floor,Relatively New,Low,Low
2125.0,house,5,5,3,Jacobpura,1.7,0,0,1,1,Mid Floor,Mid,Low,Low
4050.27,house,1,1,1,39,0.34,0,0,0,0,Low Floor,Relatively New,Low,Unfurnished
2000.0,house,2,2,2,Rajendra Park,9.9,0,0,0,0,Mid Floor,Mid,Low,Low
4049.91,house,7,4,3+,Ashok Vihar Phase,0.4,0,0,1,0,Mid Floor,Newly House,Low,Medium
1650.04,house,1,1,No,Sushant Lok Phase,2.15,0,0,0,0,Low Floor,Mid,Low,Low
540.0,house,8,8,3+,C Block Sushant Lok Phase,1.85,0,0,0,0,Mid Floor,Relatively New,Low,Low
980.99,house,5,4,1,3,0.8,0,0,0,0,Low Floor,Mid,Low,Unfurnished
1080.0,house,4,4,3+,Dlf Phase,2.6,1,0,1,0,Mid Floor,Relatively New,Low,High
1349.98,house,5,5,2,Mianwali Colony,2.0,0,0,0,0,Mid Floor,Old,Low,Low
8100.36,house,3,2,No,33,0.85,0,0,0,0,Low Floor,Relatively New,Low,Unfurnished
4500.05,house,5,5,2,15,10.0,0,0,0,0,Low Floor,Old,Low,Unfurnished
1080.01,house,5,4,3,Dlf Phase,3.5,0,0,0,0,Mid Floor,Old,Low,Unfurnished
7265.519999999999,house,2,1,1,Laxman Vihar,0.55,0,0,0,0,Low Floor,Mid,Low,Low
4320.09,house,3,2,3+,New Colony,6.5,0,0,0,0,Low Floor,Old,Low,Unfurnished
1200.03,house,2,2,1,Dlf Phase,1.39,0,0,0,0,Mid Floor,Old,Low,Unfurnished
1160.09,house,3,3,No,Dharam Colony,0.7,0,0,0,0,Low Floor,Relatively New,Low,Low
5265.27,house,2,2,2,8,0.59,0,0,0,1,Low Floor,Mid,Low,Low
2249.97,house,5,5,2,53,4.0,1,0,0,0,Mid Floor,Relatively New,Low,Unfurnished
3077.98,house,6,5,3,50,12.5,1,1,1,0,Mid Floor,Mid,Low,High
4859.91,house,7,5,3+,Dlf Phase,1.6,0,0,0,0,Mid Floor,Old,Low,Unfurnished
4860.09,house,8,5,3+,Dlf Phase,1.6,0,0,0,0,Mid Floor,Old,Low,Medium
2700.19,house,7,7,3,Mianwali Colony,2.9,0,0,0,0,Low Floor,Old,Low,Unfurnished
