area,property_type,bedRoom,bathroom,balcony,sector,Study_room,Servant_room,Pooja_room,Other,floor,age,feature_score,furnish_score,price
4886.0,0.0,3,3,1.0,44.0,0,0,0,1,1.0,1.0,1.0,0.0,0.86
7396.0,0.0,3,2,0.0,101.0,0,0,0,0,1.0,1.0,0.0,0.0,1.25
1949.2222222222224,0.0,3,3,2.0,76.0,1,0,0,0,2.0,0.0,1.0,68.0,5.9
7272.0,0.0,3,2,1.0,36.0,0,0,0,1,1.0,0.0,0.0,68.0,1.2
6554.0,0.0,2,2,2.0,249.0,1,0,0,0,2.0,4.0,1.0,0.0,0.955
14358.0,0.0,3,3,1.0,77.0,1,1,1,0,0.0,1.0,0.0,68.5,2.8
4307.0,0.0,2,2,1.0,249.0,0,0,0,0,0.0,1.0,1.0,0.0,0.28
12000.0,0.0,3,3,1.0,1.0,0,0,0,0,1.0,4.0,1.0,0.0,2.03
6666.0,0.0,2,1,4.0,113.0,0,0,0,0,0.0,3.0,1.0,3.5,0.3
5813.0,0.0,3,3,2.0,114.0,0,0,1,0,2.0,2.0,1.0,0.0,0.75
8947.0,0.0,4,3,2.0,84.0,0,0,0,0,1.0,3.0,1.0,48.5,1.7
2296.222222222222,0.0,2,2,2.0,13.0,1,1,0,0,2.0,3.0,0.0,23.5,3.1
4444.0,0.0,2,2,1.0,112.0,0,0,0,0,2.0,1.0,2.0,0.0,0.4
9002.0,0.0,2,2,1.0,34.0,0,0,0,0,2.0,4.0,2.0,8.0,1.3
4513.0,0.0,2,2,1.0,249.0,0,0,0,0,2.0,1.0,2.0,0.0,0.26
4210.0,0.0,2,2,0.0,249.0,0,0,0,0,0.0,3.0,2.0,7.0,0.24
7000.0,0.0,2,2,0.0,78.0,0,0,0,0,2.0,1.0,0.0,1.5,0.56
2076.4444444444443,0.0,4,5,3.0,36.0,1,1,1,0,1.0,3.0,0.0,3.5,5.5
7679.0,0.0,4,4,3.0,107.0,0,1,1,0,2.0,0.0,0.0,0.0,1.8
8294.0,0.0,3,3,0.0,101.0,0,0,1,0,0.0,3.0,0.0,0.0,1.6
6500.0,0.0,2,2,0.0,12.0,1,0,0,0,2.0,4.0,2.0,0.0,0.9607
7931.0,0.0,3,2,1.0,8.0,0,0,0,0,2.0,3.0,2.0,32.0,0.79
6000.0,0.0,3,2,0.0,184.0,0,0,0,0,2.0,1.0,1.0,0.0,0.6
6420.0,0.0,2,2,1.0,249.0,0,0,0,0,1.0,1.0,2.0,0.0,0.42
16470.0,0.0,3,3,3.0,74.0,0,0,0,0,2.0,1.0,1.0,20.0,3.35
11627.0,0.0,3,4,2.0,57.0,0,0,0,0,0.0,0.0,0.0,9.0,5.0
10309.0,0.0,3,2,1.0,83.0,0,0,0,0,2.0,0.0,2.0,12.0,1.0
10754.0,0.0,3,4,3.0,57.0,0,0,0,0,2.0,0.0,1.0,0.5,2.75
1930.888888888889,0.0,2,2,1.0,7.0,0,0,0,0,0.0,1.0,0.0,23.0,2.4
14632.0,0.0,3,3,2.0,75.0,0,0,0,1,2.0,4.0,1.0,10.0,3.15
6485.0,0.0,2,2,3.0,249.0,1,0,0,0,2.0,1.0,0.0,3.0,0.95
15124.0,0.0,3,2,3.0,38.0,0,0,0,0,0.0,4.0,2.0,0.0,1.4
13522.0,0.0,3,3,3.0,38.0,0,0,0,0,1.0,1.0,2.0,15.0,2.15
7758.0,0.0,3,3,3.0,107.0,0,0,1,0,1.0,3.0,2.0,57.0,1.8
5904.0,0.0,2,2,1.0,113.0,0,0,0,0,2.0,1.0,2.0,0.0,0.31
8237.0,0.0,3,3,1.0,45.0,0,0,0,0,1.0,4.0,0.0,0.0,1.07
4651.0,0.0,2,2,1.0,7.0,0,0,0,0,0.0,3.0,1.0,0.5,0.7
7549.0,0.0,3,2,2.0,249.0,0,0,0,0,0.0,3.0,1.0,0.0,1.1
10627.0,0.0,2,2,1.0,214.0,0,0,0,0,1.0,0.0,2.0,0.0,1.05
3671.0,0.0,2,2,0.0,249.0,0,0,0,0,0.0,3.0,2.0,21.5,0.25
4941.0,0.0,2,2,1.0,104.0,0,0,0,0,2.0,3.0,1.0,0.0,0.42
16666.0,0.0,2,2,1.0,75.0,0,0,0,0,1.0,4.0,2.0,8.5,2.1
5319.0,0.0,1,1,0.0,110.0,0,0,0,0,0.0,3.0,1.0,15.0,0.19
9130.0,0.0,4,4,2.0,61.0,0,0,0,0,1.0,3.0,0.0,0.0,2.1
7068.0,0.0,4,4,2.0,108.0,0,0,0,0,2.0,3.0,2.0,6.5,1.44
4933.0,0.0,3,3,1.0,108.0,0,0,0,0,2.0,3.0,2.0,4.0,0.7084999999999999
5329.0,0.0,1,1,0.0,249.0,0,0,0,0,1.0,3.0,1.0,0.0,0.21
14000.0,0.0,3,3,2.0,1.0,0,0,0,0,0.0,4.0,0.0,0.0,2.5
7293.0,0.0,2,2,1.0,111.0,0,0,0,0,0.0,1.0,0.0,19.5,0.415
4729.0,0.0,3,1,2.0,108.0,0,0,0,0,1.0,0.0,0.0,17.0,0.56
4375.0,0.0,2,2,1.0,25.0,0,0,0,0,2.0,3.0,1.0,0.0,0.35
3477.0,0.0,3,3,2.0,0.0,0,1,0,0,1.0,2.0,1.0,47.0,0.9
7541.0,0.0,3,3,3.0,95.0,0,0,0,0,2.0,2.0,0.0,3.0,1.35
11074.0,0.0,3,3,2.0,14.0,0,0,0,0,0.0,1.0,1.0,0.0,2.0
11407.0,0.0,2,1,0.0,81.0,0,0,0,0,0.0,3.0,1.0,0.5,0.6
4854.0,0.0,2,2,1.0,7.0,0,0,0,0,1.0,3.0,1.0,0.0,1.0
4971.0,0.0,4,4,1.0,108.0,0,0,0,0,1.0,0.0,0.0,42.5,0.87
9219.0,0.0,2,2,2.0,84.0,0,0,0,0,0.0,0.0,1.0,21.0,1.3
7164.0,0.0,2,2,1.0,111.0,0,0,0,0,2.0,3.0,1.0,7.5,0.48
6881.0,0.0,2,2,3.0,6.0,0,0,0,0,1.0,0.0,0.0,21.5,0.94
6849.0,0.0,2,2,1.0,81.0,0,0,0,0,2.0,4.0,1.0,0.0,0.75
10172.0,0.0,2,2,0.0,85.0,0,0,0,0,2.0,3.0,1.0,14.0,0.65
9449.0,0.0,3,3,3.0,38.0,0,0,0,0,2.0,1.0,2.0,23.5,1.7
6000.0,0.0,3,2,0.0,82.0,0,0,0,0,1.0,1.0,1.0,7.5,0.48
5000.0,0.0,2,2,0.0,30.0,0,0,0,0,1.0,0.0,1.0,8.0,0.55
10101.0,0.0,1,1,4.0,75.0,0,0,0,0,2.0,4.0,1.0,3.5,0.7
14783.0,0.0,2,2,1.0,75.0,0,0,0,0,1.0,4.0,1.0,0.0,1.55
7317.0,0.0,1,1,1.0,61.0,0,0,0,0,1.0,2.0,1.0,4.0,0.3
6987.0,0.0,2,2,1.0,98.0,0,0,0,0,2.0,0.0,1.0,9.0,0.87
7692.0,0.0,2,2,1.0,87.0,0,0,0,0,0.0,1.0,1.0,0.0,1.0
10031.0,0.0,2,2,1.0,79.0,0,0,0,0,3.0,1.0,1.0,0.5,1.3
11428.0,0.0,4,4,1.0,210.0,1,1,0,0,2.0,4.0,0.0,41.5,4.0
8604.0,0.0,3,3,3.0,104.0,0,1,0,0,0.0,1.0,1.0,0.0,1.85
8974.0,0.0,3,5,4.0,83.0,0,0,0,0,1.0,3.0,1.0,0.5,1.75
14680.0,0.0,3,4,3.0,63.0,0,0,0,0,0.0,1.0,1.0,0.0,4.8
8349.0,0.0,3,2,3.0,38.0,0,0,0,0,0.0,4.0,2.0,0.0,1.3
6272.0,0.0,3,3,2.0,44.0,0,0,0,0,2.0,3.0,1.0,0.5,0.9
2300.777777777778,0.0,4,4,3.0,155.0,0,0,0,0,0.0,2.0,1.0,3.5,5.8
11094.0,0.0,2,2,1.0,84.0,0,0,0,0,0.0,3.0,1.0,0.5,1.4
7917.0,0.0,2,2,4.0,85.0,0,0,0,0,2.0,0.0,1.0,0.5,0.95
8670.0,0.0,3,2,3.0,38.0,0,0,0,0,0.0,4.0,2.0,0.0,1.35
5621.0,0.0,3,2,0.0,101.0,0,0,0,0,2.0,1.0,1.0,0.0,0.95
4615.0,0.0,2,2,2.0,106.0,1,0,0,1,2.0,1.0,2.0,0.0,0.7
2043.555555555556,0.0,4,5,3.0,7.0,0,1,0,0,1.0,3.0,0.0,113.0,3.0
4219.0,0.0,1,1,0.0,249.0,0,0,0,0,2.0,1.0,2.0,0.0,0.2
5000.0,0.0,2,2,2.0,108.0,0,0,0,0,1.0,0.0,2.0,0.0,0.5
12012.0,0.0,3,3,1.0,14.0,0,0,0,0,0.0,4.0,2.0,0.0,2.0
9714.0,0.0,3,3,3.0,104.0,1,0,0,0,2.0,4.0,2.0,0.0,1.7
8953.0,0.0,2,2,1.0,41.0,0,0,0,0,2.0,3.0,0.0,0.0,0.65
2111.111111111112,0.0,4,4,2.0,74.0,0,0,0,0,0.0,1.0,1.0,0.5,7.52
12489.0,0.0,4,4,3.0,14.0,0,1,0,0,2.0,4.0,2.0,23.5,2.87
14379.0,0.0,2,2,2.0,38.0,0,0,0,0,1.0,4.0,2.0,0.0,1.2
10000.0,0.0,2,1,0.0,81.0,0,0,0,0,0.0,3.0,1.0,10.5,0.6
9230.0,0.0,3,5,2.0,83.0,0,0,0,0,1.0,1.0,0.0,15.0,1.8
8026.0,0.0,2,2,0.0,95.0,0,0,0,0,0.0,3.0,1.0,19.5,0.48
12420.0,0.0,3,4,2.0,145.0,0,1,0,0,2.0,2.0,2.0,27.0,4.3
8159.0,0.0,2,2,1.0,104.0,1,0,0,1,2.0,4.0,0.0,0.0,0.9
12791.0,0.0,3,3,3.0,84.0,0,0,0,0,0.0,3.0,1.0,0.5,2.75
7058.0,0.0,3,3,3.0,84.0,0,0,0,0,1.0,3.0,2.0,52.0,1.2
6571.0,0.0,1,1,0.0,5.0,0,0,0,0,0.0,1.0,0.0,0.0,0.46
8494.0,0.0,3,3,1.0,45.0,0,0,0,0,1.0,4.0,1.0,18.0,1.1
9236.0,0.0,2,2,2.0,80.0,0,0,0,0,2.0,1.0,1.0,0.0,1.15
9745.0,0.0,1,1,4.0,62.0,0,0,1,0,3.0,0.0,1.0,28.5,0.45
8474.0,0.0,2,2,0.0,249.0,0,0,0,0,2.0,1.0,1.0,0.0,0.45
5479.0,0.0,2,2,4.0,109.0,0,0,0,0,1.0,3.0,1.0,0.0,0.4
4478.0,0.0,2,2,1.0,249.0,0,0,0,0,1.0,3.0,1.0,3.5,0.4029999999999999
13608.0,0.0,2,2,2.0,76.0,0,0,0,0,2.0,4.0,1.0,3.0,2.25
10000.0,0.0,3,3,3.0,74.0,0,0,0,0,1.0,4.0,0.0,17.0,3.4
8056.0,0.0,4,3,4.0,96.0,0,0,0,0,1.0,3.0,1.0,3.5,1.45
10909.0,0.0,2,3,4.0,81.0,0,0,0,0,1.0,3.0,1.0,0.0,1.2
15000.0,0.0,2,2,2.0,76.0,0,0,0,0,2.0,4.0,2.0,0.0,1.9
9041.0,0.0,3,3,2.0,102.0,0,0,0,0,0.0,1.0,2.0,0.0,1.65
13379.0,0.0,3,3,2.0,88.0,0,0,0,0,0.0,1.0,0.0,0.0,2.7
6388.0,0.0,2,2,2.0,249.0,0,0,0,0,2.0,1.0,1.0,0.0,0.54
3142.0,0.0,1,1,0.0,249.0,0,0,0,0,1.0,1.0,0.0,11.5,0.22
6035.0,0.0,2,2,1.0,249.0,0,0,0,0,2.0,3.0,2.0,0.0,0.29
4271.0,0.0,2,2,4.0,10.0,0,0,0,0,0.0,3.0,1.0,0.0,0.325
6645.0,0.0,1,1,0.0,3.0,0,0,0,0,2.0,3.0,1.0,0.0,0.2
8509.0,0.0,3,3,2.0,2.0,0,0,0,0,1.0,3.0,1.0,3.5,1.57
8421.0,0.0,2,2,1.0,45.0,0,0,0,0,1.0,4.0,1.0,17.0,0.8
9375.0,0.0,3,3,3.0,45.0,0,0,1,0,2.0,4.0,2.0,0.0,1.35
10167.0,0.0,4,4,0.0,81.0,0,0,0,0,0.0,3.0,2.0,0.0,2.0
7190.0,0.0,3,2,2.0,249.0,0,0,0,0,2.0,3.0,1.0,0.5,0.87
6170.0,0.0,2,2,1.0,249.0,0,0,0,0,2.0,3.0,0.0,14.0,0.78
7929.0,0.0,2,2,1.0,85.0,0,0,0,0,2.0,0.0,0.0,19.0,0.95
4681.0,0.0,3,2,2.0,108.0,0,0,0,0,1.0,3.0,1.0,0.5,1.1
15348.0,0.0,3,3,2.0,75.0,0,1,0,0,2.0,4.0,2.0,10.0,3.3
4629.555555555556,0.0,1,1,4.0,61.0,1,0,0,0,1.0,0.0,1.0,0.0,0.3
13870.0,0.0,4,4,2.0,38.0,0,1,0,0,1.0,1.0,2.0,42.5,2.96
6086.0,0.0,3,2,1.0,108.0,0,0,0,0,0.0,1.0,1.0,0.0,0.79
6086.0,0.0,3,2,1.0,108.0,0,0,0,0,0.0,1.0,1.0,0.0,0.79
12592.0,0.0,3,3,3.0,38.0,0,1,0,0,2.0,4.0,2.0,0.0,1.7
7567.0,0.0,3,3,3.0,102.0,0,0,0,0,2.0,3.0,2.0,14.5,1.4
4098.0,0.0,3,3,2.0,108.0,0,0,0,0,2.0,1.0,2.0,0.0,0.58
11715.0,0.0,3,4,3.0,37.0,0,0,0,0,1.0,3.0,1.0,0.5,2.5
9532.0,0.0,4,5,1.0,92.0,0,1,0,0,2.0,1.0,1.0,3.0,2.55
11249.0,0.0,3,3,2.0,3.0,0,0,1,0,0.0,4.0,0.0,24.5,1.9
10245.0,0.0,2,2,2.0,80.0,0,0,0,0,2.0,1.0,1.0,18.0,1.25
8250.0,0.0,3,3,3.0,2.0,1,0,0,0,0.0,3.0,2.0,31.0,1.65
4745.0,0.0,3,3,2.0,108.0,0,0,0,1,1.0,3.0,1.0,20.5,0.75
6808.0,0.0,4,6,3.0,24.0,1,1,1,0,2.0,3.0,1.0,0.0,1.6
7496.0,0.0,2,2,2.0,6.0,1,0,0,0,1.0,3.0,1.0,23.5,1.15
15826.0,0.0,3,2,1.0,3.0,0,0,0,0,2.0,4.0,1.0,0.0,1.4
7174.0,0.0,3,3,2.0,95.0,0,1,1,0,1.0,0.0,1.0,30.0,1.28
6938.0,0.0,3,2,3.0,249.0,0,0,0,0,2.0,1.0,0.0,0.0,0.75
13340.0,0.0,2,2,1.0,169.0,0,0,0,0,2.0,4.0,1.0,28.0,1.0
6728.0,0.0,2,2,2.0,110.0,0,0,0,0,1.0,4.0,1.0,0.0,0.4
8974.0,0.0,3,4,1.0,83.0,0,1,1,0,0.0,3.0,1.0,0.0,1.75
16653.0,0.0,2,2,2.0,76.0,0,0,0,0,2.0,4.0,2.0,23.0,2.1
16139.0,0.0,3,3,0.0,72.0,0,0,0,0,1.0,4.0,1.0,0.0,2.5
6467.0,0.0,6,4,1.0,9.0,0,0,0,0,2.0,0.0,1.0,3.5,2.3
9474.0,0.0,3,4,4.0,98.0,0,0,0,0,2.0,3.0,1.0,3.5,1.8
12911.0,0.0,3,3,1.0,72.0,0,0,0,1,2.0,4.0,1.0,12.0,2.0
6535.0,0.0,2,2,2.0,92.0,1,0,0,0,2.0,3.0,1.0,5.0,1.0
5671.0,0.0,3,3,2.0,100.0,0,0,0,0,2.0,3.0,1.0,0.0,0.9
15384.0,0.0,5,5,3.0,155.0,1,1,1,1,1.0,2.0,1.0,91.5,8.0
10215.0,0.0,2,2,0.0,84.0,0,0,0,0,0.0,1.0,0.0,39.5,0.95
6500.0,0.0,5,5,1.0,258.0,1,1,0,0,1.0,2.0,2.0,22.5,1.3
6666.0,0.0,2,2,0.0,207.0,0,0,0,0,1.0,3.0,1.0,6.0,0.4
10211.0,0.0,2,2,2.0,92.0,0,0,0,0,0.0,4.0,1.0,0.0,1.45
2209.111111111112,0.0,4,4,4.0,60.0,0,0,0,0,2.0,0.0,1.0,0.5,6.75
6082.0,0.0,3,3,2.0,45.0,0,0,0,0,2.0,4.0,2.0,16.0,1.25
14254.0,0.0,4,4,3.0,74.0,0,0,0,0,2.0,1.0,0.0,36.5,4.49
2777.777777777778,0.0,4,4,1.0,155.0,0,1,0,0,1.0,4.0,1.0,44.5,6.0
10699.0,0.0,3,3,2.0,169.0,0,0,0,0,1.0,1.0,0.0,31.5,1.53
5279.0,0.0,3,2,1.0,108.0,0,0,0,0,2.0,3.0,2.0,14.0,0.7
6500.0,0.0,2,2,4.0,99.0,0,0,0,0,2.0,3.0,1.0,0.5,0.39
6812.0,0.0,2,2,2.0,249.0,0,0,0,0,2.0,1.0,2.0,0.0,0.56
2209.111111111112,0.0,4,4,1.0,69.0,0,1,0,0,2.0,4.0,2.0,0.0,6.75
9074.0,0.0,3,2,2.0,108.0,0,0,0,0,1.0,4.0,2.0,5.5,0.99
10000.0,0.0,2,2,2.0,100.0,0,0,0,0,0.0,3.0,1.0,0.0,1.4
8571.0,0.0,2,2,1.0,79.0,0,0,0,0,0.0,1.0,1.0,0.0,0.6
9565.0,0.0,3,2,1.0,3.0,0,0,0,0,0.0,4.0,1.0,3.0,1.35
6742.0,0.0,3,3,4.0,249.0,0,0,0,0,0.0,3.0,1.0,0.0,1.2
5522.0,0.0,2,2,4.0,92.0,0,0,0,0,2.0,4.0,1.0,0.0,0.715
6105.0,0.0,2,2,1.0,34.0,0,0,0,0,1.0,2.0,2.0,13.5,0.58
8000.0,0.0,3,3,1.0,104.0,1,0,0,0,1.0,4.0,0.0,0.0,1.14
9146.0,0.0,3,3,3.0,2.0,0,0,0,0,2.0,3.0,1.0,18.0,1.69
4367.0,0.0,2,2,1.0,249.0,0,0,0,0,0.0,4.0,2.0,0.0,0.48
2296.0,0.0,2,2,1.0,1.0,0,0,0,0,0.0,4.0,0.0,8.0,1.99
7142.0,0.0,4,4,3.0,147.0,1,1,1,0,1.0,2.0,1.0,30.0,2.5
5966.0,0.0,2,2,1.0,95.0,0,0,0,0,2.0,0.0,1.0,9.0,0.75
11141.0,0.0,3,3,3.0,92.0,0,0,0,0,2.0,3.0,1.0,0.5,2.5
7056.0,0.0,2,2,1.0,249.0,0,0,0,0,2.0,3.0,1.0,0.0,0.58
4706.0,0.0,2,2,0.0,101.0,0,0,0,0,2.0,1.0,2.0,0.0,0.64
11715.0,0.0,3,4,2.0,37.0,0,0,0,0,1.0,3.0,1.0,0.5,2.5
6586.0,0.0,3,3,2.0,90.0,0,0,0,0,0.0,3.0,1.0,0.5,1.2
5671.0,0.0,3,3,2.0,100.0,0,0,0,0,2.0,3.0,1.0,0.5,0.93
6779.0,0.0,2,2,3.0,80.0,0,0,0,0,0.0,1.0,1.0,23.5,0.8
7434.0,0.0,1,1,0.0,95.0,0,0,0,0,0.0,3.0,0.0,32.0,0.31
8100.0,0.0,3,2,0.0,209.0,0,0,0,0,2.0,3.0,2.0,37.5,0.8
11844.0,0.0,2,2,0.0,79.0,0,0,0,0,0.0,1.0,1.0,12.0,0.7
8108.0,0.0,4,3,3.0,114.0,0,0,0,0,2.0,0.0,1.0,15.0,1.5
10204.0,0.0,1,1,0.0,41.0,0,0,0,0,2.0,3.0,1.0,12.0,0.4
9972.0,0.0,3,1,4.0,104.0,0,0,0,0,1.0,4.0,1.0,0.0,1.1
6667.0,0.0,2,2,4.0,2.0,0,0,0,0,2.0,3.0,1.0,0.5,0.5
10384.0,0.0,3,2,1.0,38.0,0,0,0,0,2.0,1.0,0.0,26.0,1.35
10651.0,0.0,3,4,2.0,61.0,0,0,1,0,1.0,0.0,0.0,21.0,1.7
8523.0,0.0,2,2,1.0,112.0,0,0,0,0,0.0,3.0,2.0,0.0,0.72
7246.0,0.0,2,2,1.0,99.0,0,0,0,0,2.0,3.0,1.0,0.0,0.35
8333.0,0.0,2,2,0.0,253.0,0,0,1,0,1.0,1.0,1.0,15.5,0.6
9000.0,0.0,2,2,2.0,80.0,0,0,0,0,1.0,3.0,0.0,32.0,1.2
6250.0,0.0,2,2,1.0,2.0,0,0,0,0,2.0,3.0,1.0,8.5,0.5
7768.0,0.0,1,1,0.0,66.0,0,0,0,0,2.0,2.0,2.0,17.0,0.47
17241.0,0.0,3,4,2.0,63.0,0,1,0,0,2.0,2.0,2.0,14.5,5.0
13502.0,0.0,2,2,1.0,77.0,0,0,0,1,2.0,3.0,0.0,19.0,1.7
5066.0,0.0,3,3,3.0,44.0,0,0,0,0,1.0,1.0,1.0,0.0,0.95
11500.0,0.0,3,3,0.0,101.0,0,0,1,0,2.0,3.0,0.0,48.0,2.2
8639.0,0.0,2,2,2.0,95.0,0,0,0,0,1.0,3.0,1.0,0.5,0.825
5701.0,0.0,4,4,2.0,109.0,0,0,0,0,0.0,3.0,1.0,0.5,1.25
7119.0,0.0,2,2,1.0,80.0,0,0,0,0,2.0,1.0,1.0,0.5,0.84
10159.0,0.0,4,3,1.0,76.0,0,1,0,0,1.0,3.0,1.0,0.0,3.2
6903.0,0.0,4,5,3.0,96.0,0,0,0,0,1.0,3.0,1.0,0.5,1.75
5564.0,0.0,2,2,0.0,249.0,0,0,0,0,1.0,1.0,2.0,0.0,0.35
15918.0,0.0,3,3,4.0,5.0,0,0,0,0,0.0,3.0,1.0,3.5,3.9
2051.0,0.0,3,3,2.0,57.0,0,0,0,0,0.0,0.0,1.0,0.5,3.45
9791.0,0.0,4,4,3.0,83.0,0,1,0,0,2.0,0.0,0.0,2.5,2.35
8500.0,0.0,3,3,2.0,104.0,0,0,0,0,2.0,4.0,0.0,7.5,1.5
10276.0,0.0,2,2,3.0,84.0,0,0,0,0,0.0,4.0,0.0,19.5,1.34
10000.0,0.0,4,5,2.0,11.0,0,1,0,0,2.0,3.0,0.0,25.5,3.4
10563.0,0.0,3,3,2.0,81.0,0,0,0,0,0.0,4.0,1.0,0.0,1.8
6875.0,0.0,4,3,1.0,108.0,0,0,0,0,0.0,1.0,1.0,0.0,1.1
8794.0,0.0,2,2,3.0,104.0,0,0,0,0,1.0,4.0,1.0,0.0,0.97
3282.777777777778,0.0,3,3,2.0,74.0,0,0,0,1,2.0,1.0,1.0,0.0,3.25
15644.0,0.0,3,3,1.0,72.0,0,0,0,1,2.0,4.0,1.0,22.0,2.55
4837.0,0.0,3,2,1.0,108.0,0,0,0,1,2.0,4.0,1.0,0.0,0.61
9620.0,0.0,3,3,2.0,86.0,0,0,0,0,2.0,3.0,1.0,0.5,1.9
6938.0,0.0,2,2,4.0,249.0,0,0,0,0,1.0,3.0,1.0,0.5,0.75
6136.0,0.0,3,3,2.0,249.0,0,1,0,0,1.0,1.0,0.0,0.0,1.35
8872.0,0.0,3,3,1.0,81.0,0,0,0,0,1.0,3.0,0.0,22.5,1.65
9868.0,0.0,3,2,3.0,45.0,0,0,0,0,0.0,3.0,1.0,0.0,1.5
9620.0,0.0,3,3,2.0,86.0,0,1,0,0,2.0,0.0,2.0,27.5,1.9
2487.555555555556,0.0,5,6,3.0,57.0,1,1,1,0,0.0,3.0,2.0,46.0,15.0
9142.0,0.0,3,3,2.0,128.0,0,0,0,0,2.0,1.0,2.0,0.0,1.6
13000.0,0.0,4,5,3.0,12.0,0,1,0,0,2.0,3.0,0.0,89.0,3.9
4842.0,0.0,2,2,1.0,249.0,0,0,0,0,2.0,3.0,2.0,48.0,0.46
3368.0,0.0,2,2,0.0,185.0,0,0,0,0,2.0,3.0,1.0,10.5,0.32
7174.0,0.0,2,2,0.0,249.0,0,0,0,0,0.0,3.0,1.0,0.0,0.42
2194.111111111112,0.0,4,4,4.0,74.0,0,0,0,0,2.0,1.0,1.0,0.5,7.8
5937.0,0.0,3,3,2.0,169.0,0,0,0,0,0.0,2.0,1.0,15.5,0.95
12777.0,0.0,4,4,3.0,57.0,0,0,0,0,1.0,0.0,1.0,0.5,3.45
8148.0,0.0,3,2,1.0,83.0,0,0,0,0,2.0,3.0,1.0,0.5,1.1
5102.0,0.0,3,2,1.0,0.0,0,0,0,0,2.0,0.0,1.0,0.0,0.85
5954.0,0.0,2,2,1.0,107.0,0,0,0,0,2.0,3.0,2.0,0.0,0.95
4518.0,0.0,3,2,1.0,175.0,0,0,0,0,2.0,0.0,1.0,0.0,0.75
6578.0,0.0,2,2,1.0,104.0,0,0,0,0,2.0,0.0,1.0,0.0,0.75
6628.0,0.0,3,3,1.0,98.0,0,0,0,0,2.0,3.0,0.0,24.0,1.4
10698.0,0.0,3,4,1.0,193.0,1,0,0,0,1.0,2.0,1.0,39.0,2.45
8474.0,0.0,2,2,2.0,80.0,0,0,0,0,0.0,1.0,1.0,0.0,1.0
8784.0,0.0,3,3,1.0,104.0,1,0,0,0,2.0,4.0,1.0,0.0,1.25
10833.0,0.0,4,4,3.0,81.0,0,1,0,0,2.0,0.0,1.0,22.0,2.6
11034.0,0.0,3,3,3.0,19.0,0,0,1,0,1.0,0.0,1.0,11.0,1.6
7097.0,0.0,3,2,2.0,104.0,0,0,0,0,2.0,4.0,1.0,3.5,1.1
10000.0,0.0,2,3,4.0,218.0,0,0,0,0,1.0,0.0,1.0,3.5,1.0
14381.0,0.0,3,3,1.0,41.0,0,0,0,0,0.0,4.0,1.0,19.0,3.65
7945.0,0.0,3,3,1.0,85.0,0,0,1,0,1.0,0.0,0.0,46.0,1.4
14723.0,0.0,3,3,1.0,72.0,0,0,0,0,1.0,4.0,2.0,0.0,2.6
11379.0,0.0,2,2,1.0,88.0,0,0,0,0,0.0,1.0,1.0,0.0,1.6
6250.0,0.0,2,2,1.0,25.0,1,0,1,1,0.0,4.0,2.0,18.5,0.75
5660.0,0.0,2,2,1.0,98.0,0,0,0,0,2.0,3.0,2.0,14.0,0.75
2070.6666666666665,0.0,3,4,2.0,77.0,0,0,0,0,1.0,3.0,1.0,0.5,3.9
11500.0,0.0,1,1,0.0,85.0,0,0,0,0,2.0,0.0,1.0,0.5,1.0
4522.0,0.0,2,2,2.0,7.0,0,0,0,0,1.0,3.0,1.0,3.5,0.7
7059.0,0.0,2,2,1.0,249.0,0,0,0,0,2.0,3.0,1.0,0.0,0.9
4800.0,0.0,2,2,2.0,110.0,0,0,0,0,2.0,3.0,1.0,0.5,0.6
7490.0,0.0,4,4,1.0,8.0,0,1,1,0,0.0,3.0,1.0,22.0,1.97
7142.0,0.0,3,3,4.0,44.0,0,0,0,0,1.0,4.0,1.0,0.5,1.35
5319.0,0.0,2,2,2.0,45.0,0,0,0,0,0.0,0.0,1.0,0.0,0.75
11594.0,0.0,2,2,1.0,72.0,0,1,0,0,0.0,3.0,0.0,4.0,1.6
6561.0,0.0,2,2,0.0,249.0,0,0,0,0,1.0,1.0,0.0,16.5,0.395
8215.0,0.0,2,2,1.0,249.0,0,0,0,0,2.0,4.0,1.0,0.0,0.99
8917.0,0.0,4,6,3.0,5.0,0,1,0,1,2.0,3.0,2.0,0.0,2.1
5390.0,0.0,2,2,1.0,91.0,0,0,0,0,0.0,0.0,2.0,0.0,0.69
9066.0,0.0,2,2,1.0,104.0,1,0,0,0,1.0,4.0,1.0,0.0,1.0
11333.0,0.0,3,2,2.0,40.0,0,0,0,0,1.0,1.0,1.0,0.0,0.85
4301.0,0.0,2,2,0.0,249.0,0,0,0,0,2.0,3.0,0.0,0.0,0.32
4521.0,0.0,2,2,2.0,7.0,0,0,0,0,1.0,0.0,1.0,11.5,0.7
7633.0,0.0,2,2,0.0,249.0,0,0,0,1,1.0,1.0,1.0,32.0,0.4
9978.0,0.0,3,3,1.0,104.0,0,0,0,0,2.0,4.0,1.0,0.0,1.42
5899.0,0.0,2,2,1.0,110.0,1,0,0,0,2.0,3.0,2.0,8.5,0.38
4513.0,0.0,2,2,1.0,249.0,0,0,0,0,2.0,3.0,2.0,0.0,0.26
8333.0,0.0,1,1,0.0,41.0,0,0,0,0,2.0,3.0,1.0,0.0,0.5
15294.0,0.0,4,4,3.0,86.0,1,1,1,0,1.0,3.0,0.0,3.0,6.5
